mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	4/4	2	1	1/8		1/8	1		7	61	C#4	4	6
1	1	0	0.5	0	0	4/4	1	1	1/8		1/8	1		7	73	C#5	5	0
1	1	1/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	7
1	1	1/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1
1	1	1	2.0	1/4	1/4	4/4	2	1	1/2		1/2	1		4	64	E4	4	8
1	1	1	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		4	76	E5	5	2
1	1	2	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		4	52	E3	3	11
1	1	2	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59	B3	3	11
1	1	2	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		8	68	G#4	4	5
1	1	2	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		5	71	B4	4	5
1	1	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		8	68	G#4	4	9
1	1	3	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		8	80	G#5	5	3
1	1	7/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		5	71	B4	4	10
1	1	7/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		5	83	B5	5	4
2	2	4	0.5	0	0	4/4	2	1	1/8		1/8	1		7	73	C#5	5	18
2	2	4	0.5	0	0	4/4	1	1	1/8		1/8	1		7	85	C#6	6	12
2	2	9/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		5	71	B4	4	19
2	2	9/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	83	B5	5	13
2	2	5	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		8	68	G#4	4	20
2	2	5	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		8	80	G#5	5	14
2	2	6	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		4	52	E3	3	23
2	2	6	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59	B3	3	23
2	2	6	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		8	68	G#4	4	17
2	2	6	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		5	71	B4	4	17
2	2	7	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64	E4	4	21
