mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	1	1	7/16	1/4	7/4		2	62		0
1	1	0	0	4/4	1	1	7/16	1/4	7/4		2	74		0
1	1	7/16	7/16	4/4	1	1	1/16	1/16	1		2	62		1
1	1	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74		1
1	1	1/2	1/2	4/4	1	1	7/16	1/4	7/4		2	62		2
1	1	1/2	1/2	4/4	1	1	7/16	1/4	7/4		2	74		2
1	1	15/16	15/16	4/4	1	1	1/16	1/16	1		2	62		3
1	1	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74		3
2	2	0	0	4/4	1	1	7/16	1/4	7/4		2	62		4
2	2	0	0	4/4	1	1	7/16	1/4	7/4		2	74		4
2	2	7/16	7/16	4/4	1	1	1/16	1/16	1		2	62		5
2	2	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74		5
2	2	1/2	1/2	4/4	1	1	7/16	1/4	7/4		2	62		6
2	2	1/2	1/2	4/4	1	1	7/16	1/4	7/4		2	74		6
2	2	15/16	15/16	4/4	1	1	1/16	1/16	1		2	62		7
2	2	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74		7
3	3	0	0	4/4	2	1	1/4	1/4	1	1	5	47		11
3	3	0	0	4/4	2	1	1/4	1/4	1	1	1	55		11
3	3	0	0	4/4	1	1	1/4	1/4	1		2	62		8
3	3	0	0	4/4	1	1	1/4	1/4	1		2	74		8
3	3	1/4	1/4	4/4	2	1	1/12	1/8	2/3	-1	5	47		12
3	3	1/4	1/4	4/4	2	1	1/12	1/8	2/3	-1	1	55		12
3	3	1/4	1/4	4/4	1	1	1/2	1/2	1		2	62		9
3	3	1/4	1/4	4/4	1	1	1/2	1/2	1		2	74		9
3	3	1/3	1/3	4/4	2	1	1/12	1/8	2/3		5	47		13
3	3	1/3	1/3	4/4	2	1	1/12	1/8	2/3		1	55		13
3	3	5/12	5/12	4/4	2	1	1/12	1/8	2/3		5	47		14
3	3	5/12	5/12	4/4	2	1	1/12	1/8	2/3		1	55		14
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1	1	5	47		15
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1	1	1	55		15
3	3	3/4	3/4	4/4	2	1	1/12	1/8	2/3	-1	5	47		16
3	3	3/4	3/4	4/4	2	1	1/12	1/8	2/3	-1	1	55		16
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1	1	2	62		10
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1	1	2	74		10
3	3	5/6	5/6	4/4	2	1	1/12	1/8	2/3		5	47		17
3	3	5/6	5/6	4/4	2	1	1/12	1/8	2/3		1	55		17
3	3	11/12	11/12	4/4	2	1	1/12	1/8	2/3		5	47		18
3	3	11/12	11/12	4/4	2	1	1/12	1/8	2/3		1	55		18
4	4	0	0	4/4	2	1	3/8	1/4	3/2		5	47		24
4	4	0	0	4/4	2	1	3/8	1/4	3/2		1	55		24
4	4	0	0	4/4	1	1	1/4	1/4	1	-1	2	62		19
4	4	0	0	4/4	1	1	1/4	1/4	1	-1	2	74		19
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1	1	2	62		20
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1	1	2	74		20
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55		25
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59		25
4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57		26
4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60		26
4	4	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	2	62		21
4	4	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	2	74		21
4	4	5/8	5/8	4/4	2	1	1/8	1/8	1		1	55		27
4	4	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59		27
4	4	5/8	5/8	4/4	1	1	1/4	1/4	1		2	62		22
4	4	5/8	5/8	4/4	1	1	1/4	1/4	1		2	74		22
4	4	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57		28
4	4	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60		28
4	4	7/8	7/8	4/4	2	1	1/8	1/8	1		2	50		29
4	4	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57		29
4	4	7/8	7/8	4/4	1	1	1/8	1/8	1		2	62		23
4	4	7/8	7/8	4/4	1	1	1/8	1/8	1		2	74		23
5	5	0	0	4/4	2	1	1/4	1/4	1	1	5	59		32
5	5	0	0	4/4	2	1	1/4	1/4	1	1	2	62		32
5	5	1/4	1/4	4/4	2	1	1/12	1/8	2/3	-1	5	59		33
5	5	1/4	1/4	4/4	2	1	1/12	1/8	2/3	-1	2	62		33
