mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	31	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
9	9	32	3.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
9	9	35	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
10	10	36	3.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
10	10	39	1.0	3/4	3/4	4/4	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
11	11	40	3.0	0	0	4/4	2	1	I[V]	Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
11	11	43	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
11	11	87/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	44	3.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
12	12	47	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
12	12	95/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	3.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
13	13	51	1.0	3/4	3/4	4/4	2	1	vi.Fr6	Eb	vi		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
14	14	52	2.0	0	0	4/4	2	1	V(4)}	Eb	vi		V(4)		V			4			}	M	0	1	1, 0, 2		1	1
14	14	54	1.0	1/2	1/2	4/4	2	1	V|HC	Eb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
14	14	55	1.0	3/4	3/4	4/4	2	1	V43{	Eb	vi		V43		V		43				{	Mm7	0	1	2, -1, 1, 5		1	2
15	15	56	2.0	0	0	4/4	2	1	i[i	Eb	vi	i	i		i							m	0	1	0, -3, 1		0	0
15	15	58	2.0	1/2	1/2	4/4	2	1	V7	Eb	vi	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
16	16	60	1.0	0	0	4/4	2	1	i	Eb	vi	i	i		i							m	0	1	0, -3, 1		0	0
16	16	61	3.0	1/4	1/4	4/4	2	1	V7	Eb	vi	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
17	17	64	2.0	0	0	4/4	2	1	i	Eb	vi	i	i		i							m	0	1	0, -3, 1		0	0
17	17	66	1.5	1/2	1/2	4/4	2	1	V7(#9)	Eb	vi	i	V7(#9)		V		7	#9				Mm7	0	1	1, 5, 2, -1	3	1	1
17	17	135/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	vi	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	18	68	6.0	0	0	4/4	2	1	i}	Eb	vi	i	i		i						}	m	0	1	0, -3, 1		0	0
18	18	71	0.0	3/4	3/4	4/4	2	1	{	Eb	vi	i									{		0	1				
19	19	74	2.0	1/2	1/2	4/4	2	1	V	Eb	vi	i	V		V							M	0	1	1, 5, 2		1	1
20	20	76	2.0	0	0	4/4	2	1	i	Eb	vi	i	i		i							m	0	1	0, -3, 1		0	0
20	20	78	2.0	1/2	1/2	4/4	2	1	V	Eb	vi	i	V		V							M	0	1	1, 5, 2		1	1
21	21	80	3.0	0	0	4/4	2	1	i	Eb	vi	i	i		i							m	0	1	0, -3, 1		0	0
21	21	83	1.0	3/4	3/4	4/4	2	1	V	Eb	vi	i	V		V							M	0	1	1, 5, 2		1	1
22	22	84	1.0	0	0	4/4	2	1	i]}	Eb	vi	i	i		i						}	m	0	1	0, -3, 1		0	0
22	22	169/2	0.0	1/8	1/8	4/4	2	1	{	Eb	vi										{		0	1				
22	22	85	2.0	1/4	1/4	4/4	2	1	iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
22	22	87	1.0	3/4	3/4	4/4	2	1	I.V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
23	23	88	0.5	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
23	23	177/2	0.5	1/8	1/8	4/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
23	23	89	2.0	1/4	1/4	4/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
23	23	91	1.0	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
24	24	92	1.0	0	0	4/4	2	1	I|IAC}	Eb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
24	24	93	1.0	1/4	1/4	4/4	2	1	vi.i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
24	24	94	1.0	1/2	1/2	4/4	2	1	V6	Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
24	24	95	1.0	3/4	3/4	4/4	2	1	Fr6	Eb	vi		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
25	25	96	1.0	0	0	4/4	2	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
25	25	97	1.0	1/4	1/4	4/4	2	1	#viio43	Eb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
25	25	98	1.0	1/2	1/2	4/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
25	25	99	1.0	3/4	3/4	4/4	2	1	V43	Eb	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
26	26	100	1.0	0	0	4/4	2	1	i}	Eb	vi		i		i						}	m	0	1	0, -3, 1		0	0
26	26	201/2	0.0	1/8	1/8	4/4	2	1	{	Eb	vi										{		0	1				
26	26	101	2.0	1/4	1/4	4/4	2	1	iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
26	26	103	1.0	3/4	3/4	4/4	2	1	I.V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
27	27	104	0.5	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
27	27	209/2	0.5	1/8	1/8	4/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
27	27	105	2.0	1/4	1/4	4/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
27	27	107	1.0	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
28	28	108	2.0	0	0	4/4	2	1	I|IAC}	Eb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
28	28	109	0.0	1/4	1/4	4/4	2	1	{	Eb	I										{		0	0				
28	28	110	1.0	1/2	1/2	4/4	2	1	V43(4)	Eb	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
28	28	111	1.0	3/4	3/4	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	112	1.0	0	0	4/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
29	29	113	1.0	1/4	1/4	4/4	2	1	vi.V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
29	29	114	1.0	1/2	1/2	4/4	2	1	V43(4)/V	Eb	vi		V43(4)/V		V		43	4	V			Mm7	0	1	3, 0, 2, 1		2	3
29	29	115	1.0	3/4	3/4	4/4	2	1	V6	Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
30	30	116	0.5	0	0	4/4	2	1	i}	Eb	vi		i		i						}	m	0	1	0, -3, 1		0	0
30	30	233/2	0.5	1/8	1/8	4/4	2	1	V.ii2{	Eb	V		ii2		ii		2				{	mm7	0	0	0, 2, -1, 3		2	0
30	30	117	2.0	1/4	1/4	4/4	2	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
30	30	119	1.0	3/4	3/4	4/4	2	1	V+6	Eb	V		V+6		V	+	6					+	0	0	5, 9, 1		1	5
31	31	120	0.5	0	0	4/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
31	31	241/2	0.5	1/8	1/8	4/4	2	1	ii2	Eb	V		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
31	31	121	2.0	1/4	1/4	4/4	2	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
31	31	123	1.0	3/4	3/4	4/4	2	1	V+6	Eb	V		V+6		V	+	6					+	0	0	5, 9, 1		1	5
32	32	124	1.0	0	0	4/4	2	1	I[I|IAC}{	Eb	V	I	I		I					IAC	}{	M	0	0	0, 4, 1		0	0
32	32	125	1.0	1/4	1/4	4/4	2	1	viio43	Eb	V	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
32	32	126	1.0	1/2	1/2	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
32	32	127	1.0	3/4	3/4	4/4	2	1	viio43	Eb	V	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
33	33	128	1.0	0	0	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
33	33	129	1.0	1/4	1/4	4/4	2	1	viio65	Eb	V	I	viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
33	33	130	1.0	1/2	1/2	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
33	33	131	1.0	3/4	3/4	4/4	2	1	viio43	Eb	V	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
34	34	132	1.0	0	0	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
34	34	133	1.0	1/4	1/4	4/4	2	1	viio65	Eb	V	I	viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
34	34	134	1.0	1/2	1/2	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
34	34	135	1.0	3/4	3/4	4/4	2	1	viio2	Eb	V	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
35	35	136	1.0	0	0	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
35	35	137	1.0	1/4	1/4	4/4	2	1	viio2	Eb	V	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
35	35	138	1.0	1/2	1/2	4/4	2	1	I	Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
35	35	139	1.0	3/4	3/4	4/4	2	1	viio2	Eb	V	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
36	36	140	4.0	0	0	4/4	2	1	I]|IAC}	Eb	V	I	I		I					IAC	}	M	0	0	0, 4, 1		0	0
37	37	144	1.0	0	0	4/4	2	1	I.I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
37	37	145	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
37	37	146	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
37	37	147	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
38	38	148	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
38	38	149	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
38	38	150	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
38	38	151	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
39	39	152	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
39	39	153	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
39	39	154	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
39	39	155	1.0	3/4	3/4	4/4	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
40	40	156	1.0	0	0	4/4	2	1	I[V	Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
40	40	157	1.0	1/4	1/4	4/4	2	1	V(64#2)	Eb	I	I	V(64#2)		V			64#2				M	0	0	1, 10, 0, 4		1	1
40	40	158	1.0	1/2	1/2	4/4	2	1	V6]	Eb	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
40	40	159	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
40	40	319/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	160	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	161	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
41	41	162	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	163	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
41	41	327/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	164	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	165	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
42	42	166	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	167	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
42	42	335/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	168	1.0	0	0	4/4	2	1	I|IAC}	Eb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
43	43	169	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
43	43	170	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
43	43	171	0.5	3/4	3/4	4/4	2	1	V7(9){	Eb	I		V7(9)		V		7	9			{	Mm7	0	0	1, 5, 2, -1	3	1	1
43	43	343/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	172	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
44	44	173	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
44	44	174	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
44	44	175	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
45	45	176	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	45	177	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
45	45	178	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	45	179	1.0	3/4	3/4	4/4	2	1	I64(+6)	Eb	I		I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
46	46	180	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	181	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
46	46	182	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	183	1.0	3/4	3/4	4/4	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
47	47	184	1.0	0	0	4/4	2	1	I[V	Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
47	47	185	1.0	1/4	1/4	4/4	2	1	V(64#2)	Eb	I	I	V(64#2)		V			64#2				M	0	0	1, 10, 0, 4		1	1
47	47	186	1.0	1/2	1/2	4/4	2	1	V6]	Eb	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
47	47	187	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
47	47	375/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	188	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	189	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
48	48	190	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	191	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
48	48	383/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	192	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
49	49	193	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
49	49	194	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
49	49	195	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
49	49	391/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	196	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	197	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
50	50	198	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	199	0.5	3/4	3/4	4/4	2	1	V7(9)	Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
50	50	399/2	0.5	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	200	1.0	0	0	4/4	2	1	I|IAC}	Eb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
51	51	201	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
51	51	202	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
51	51	203	1.0	3/4	3/4	4/4	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
52	52	204	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
52	52	205	1.0	1/4	1/4	4/4	2	1	I(6#4)	Eb	I		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
52	52	206	1.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
52	52	207	1.0	3/4	3/4	4/4	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
53	53	208	16.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
