mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	27	78	78	3.0	0	0	3/4	2	1	III.V65(b9)		Ab	III		V65(b9)		V		65	b9				Mm7	0	0	5, 2, -1, 1	-4	1	5
28	28	81	81	4.0	0	0	3/4	2	1	I[I		Ab	III	I	I		I							M	0	0	0, 4, 1		0	0
29	29	85	85	2.0	1/4	1/4	3/4	2	1	Fr6	I(b6#42)	Ab	III	I	Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
30	30	87	87	4.0	0	0	3/4	2	1	I		Ab	III	I	I		I							M	0	0	0, 4, 1		0	0
31	31	91	91	2.0	1/4	1/4	3/4	2	1	viio43		Ab	III	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
32	32	93	93	4.0	0	0	3/4	2	1	I		Ab	III	I	I		I							M	0	0	0, 4, 1		0	0
33	33	97	97	2.0	1/4	1/4	3/4	2	1	Fr6	I(b6#42)	Ab	III	I	Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
34	34	99	99	3.0	0	0	3/4	2	1	I		Ab	III	I	I		I							M	0	0	0, 4, 1		0	0
35	35	102	102	3.0	0	0	3/4	2	1	viio43		Ab	III	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
36	36	105	105	12.0	0	0	3/4	2	1	I]|IAC}		Ab	III	I	I		I					IAC	}	M	0	0	0, 4, 1		0	0
40	40	117	117	3.0	0	0	3/4	2	1	I.ii{		Ab	I		ii		ii						{	m	0	0	2, -1, 3		2	2
41	41	120	120	3.0	0	0	3/4	2	1	ii2		Ab	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
42	42	123	123	3.0	0	0	3/4	2	1	V7/III		Ab	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
43	43	126	126	1.5	0	0	3/4	2	1	III(#2)}		Ab	I		III(#2)		III			#2			}	M	0	0	4, 6, 5		4	4
43	43	255/2	255/2	1.5	3/8	3/8	3/4	2	1	III		Ab	I		III		III							M	0	0	4, 8, 5		4	4
44	44	129	129	3.0	0	0	3/4	2	1	V7/ii{		Ab	I		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3
45	45	132	132	1.5	0	0	3/4	2	1	ii(9)}		Ab	I		ii(9)		ii			9			}	m	0	0	2, -1, 3	4	2	2
45	45	267/2	267/2	1.5	3/8	3/8	3/4	2	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
46	46	135	135	1.5	0	0	3/4	2	1	ii6(#7){		Ab	I		ii6(#7)		ii		6	#7			{	m	0	0	-1, 3, 7		2	-1
46	46	273/2	273/2	1.5	3/8	3/8	3/4	2	1	ii65		Ab	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	47	138	138	3.0	0	0	3/4	2	1	V7|HC}		Ab	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
48	48	141	141	3.0	0	0	3/4	2	1	ii{		Ab	I		ii		ii						{	m	0	0	2, -1, 3		2	2
49	49	144	144	3.0	0	0	3/4	2	1	ii2		Ab	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
50	50	147	147	3.0	0	0	3/4	2	1	V7/III		Ab	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
51	51	150	150	1.5	0	0	3/4	2	1	III(#2)}		Ab	I		III(#2)		III			#2			}	M	0	0	4, 6, 5		4	4
51	51	303/2	303/2	1.5	3/8	3/8	3/4	2	1	III		Ab	I		III		III							M	0	0	4, 8, 5		4	4
52	52	153	153	3.0	0	0	3/4	2	1	V7/ii{		Ab	I		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3
53	53	156	156	1.5	0	0	3/4	2	1	ii(9)}		Ab	I		ii(9)		ii			9			}	m	0	0	2, -1, 3	4	2	2
53	53	315/2	315/2	1.5	3/8	3/8	3/4	2	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
54	54	159	159	1.5	0	0	3/4	2	1	ii6(#7){		Ab	I		ii6(#7)		ii		6	#7			{	m	0	0	-1, 3, 7		2	-1
54	54	321/2	321/2	1.5	3/8	3/8	3/4	2	1	ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	162	162	1.5	0	0	3/4	2	1	V7(#2)}		Ab	I		V7(#2)		V		7	#2			}	Mm7	0	0	1, 10, 2, -1		1	1
55	55	327/2	327/2	1.5	3/8	3/8	3/4	2	1	V7|HC		Ab	I		V7		V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
56	56	165	165	3.0	0	0	3/4	2	1	I{		Ab	I		I		I						{	M	0	0	0, 4, 1		0	0
57	57	168	168	2.0	0	0	3/4	2	1	I64(9)		Ab	I		I64(9)		I		64	9				M	0	0	1, 0, 4	2	0	1
57	57	170	170	1.0	1/2	1/2	3/4	2	1	I64		Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
58	58	171	171	3.0	0	0	3/4	2	1	V43		Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	59	174	174	2.0	0	0	3/4	2	1	V7(6)		Ab	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
59	59	176	176	1.0	1/2	1/2	3/4	2	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	177	177	3.0	0	0	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
61	61	180	180	2.0	0	0	3/4	2	1	V43(+4)/IV		Ab	I		V43(+4)/IV		V		43	+4	IV			Mm7	0	0	1, -2, 0, 4	-1	0	1
61	61	182	182	1.0	1/2	1/2	3/4	2	1	V43/IV		Ab	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
62	62	183	183	1.0	0	0	3/4	2	1	I(6#4#2)	IV64	Ab	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
62	62	184	184	1.0	1/4	1/4	3/4	2	1	I(+76#4#2)		Ab	I		I(+76#4#2)		I			+76#4#2				M	0	0	0, 9, 6, 3	5	0	0
62	62	185	185	1.0	1/2	1/2	3/4	2	1	I(6#4#2)		Ab	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
63	63	186	186	3.0	0	0	3/4	2	1	I}		Ab	I		I		I						}	M	0	0	0, 4, 1		0	0
64	64	189	189	3.0	0	0	3/4	2	1	V65(b9)/ii{		Ab	I		V65(b9)/ii		V		65	b9	ii		{	Mm7	0	0	7, 4, 1, 3	-9	3	7
65	65	192	192	3.0	0	0	3/4	2	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
66	66	195	195	3.0	0	0	3/4	2	1	V65(b9)		Ab	I		V65(b9)		V		65	b9				Mm7	0	0	5, 2, -1, 1	-4	1	5
67	67	198	198	3.0	0	0	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
68	68	201	201	3.0	0	0	3/4	2	1	V2/IV		Ab	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
69	69	204	204	2.0	0	0	3/4	2	1	vi(9)		Ab	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3
69	69	206	206	1.0	1/2	1/2	3/4	2	1	vi		Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
70	70	207	207	3.0	0	0	3/4	2	1	Fr6		Ab	I		Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
71	71	210	210	3.0	0	0	3/4	2	1	V7|HC}		Ab	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
72	72	213	213	3.0	0	0	3/4	2	1	I{		Ab	I		I		I						{	M	0	0	0, 4, 1		0	0
73	73	216	216	2.0	0	0	3/4	2	1	I64(9)		Ab	I		I64(9)		I		64	9				M	0	0	1, 0, 4	2	0	1
73	73	218	218	1.0	1/2	1/2	3/4	2	1	I64		Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
74	74	219	219	3.0	0	0	3/4	2	1	V43		Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
75	75	222	222	2.0	0	0	3/4	2	1	V7(6)		Ab	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
75	75	224	224	1.0	1/2	1/2	3/4	2	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	225	225	3.0	0	0	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
77	77	228	228	2.0	0	0	3/4	2	1	V43(+4)/IV		Ab	I		V43(+4)/IV		V		43	+4	IV			Mm7	0	0	1, -2, 0, 4	-1	0	1
77	77	230	230	1.0	1/2	1/2	3/4	2	1	V43/IV		Ab	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
78	78	231	231	1.0	0	0	3/4	2	1	I(6#4#2)	IV64	Ab	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
78	78	232	232	1.0	1/4	1/4	3/4	2	1	I(+76#4#2)		Ab	I		I(+76#4#2)		I			+76#4#2				M	0	0	0, 9, 6, 3	5	0	0
78	78	233	233	1.0	1/2	1/2	3/4	2	1	I(6#4#2)		Ab	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
79	79	234	234	3.0	0	0	3/4	2	1	I}		Ab	I		I		I						}	M	0	0	0, 4, 1		0	0
80	80	237	237	3.0	0	0	3/4	2	1	V65(b9)/ii{		Ab	I		V65(b9)/ii		V		65	b9	ii		{	Mm7	0	0	7, 4, 1, 3	-9	3	7
81	81	240	240	3.0	0	0	3/4	2	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
82	82	243	243	3.0	0	0	3/4	2	1	III.V65(b9)		Ab	III		V65(b9)		V		65	b9				Mm7	0	0	5, 2, -1, 1	-4	1	5
83	83	246	246	3.0	0	0	3/4	2	1	I		Ab	III		I		I							M	0	0	0, 4, 1		0	0
84	84	249	249	3.0	0	0	3/4	2	1	I.ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	252	252	3.0	0	0	3/4	2	1	viio7/V	#viio65/iii	Ab	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
86	86	255	255	1.5	0	0	3/4	2	1	V7(9)		Ab	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
86	86	513/2	513/2	1.5	3/8	3/8	3/4	2	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	258	258	1.5	0	0	3/4	2	1	I(9)}		Ab	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
87	87	519/2	519/2	1.5	3/8	3/8	3/4	2	1	I|PAC		Ab	I		I		I					PAC		M	0	0	0, 4, 1		0	0
88	88	261	261	2.0	0	0	3/4	2	1	bVI.I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
88	88	263	263	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
89	89	264	264	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
89	89	265	265	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
89	89	266	266	2.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
90	90	268	268	1.0	1/4	1/4	3/4	2	1	vi7(4)		Ab	bVI		vi7(4)		vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
90	90	269	269	2.0	1/2	1/2	3/4	2	1	V43(4)/V		Ab	bVI		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
91	91	271	271	0.5	1/4	1/4	3/4	2	1	V(4)|HC}		Ab	bVI		V(4)		V			4		HC	}	M	0	0	1, 0, 2		1	1
91	91	543/2	543/2	1.5	3/8	3/8	3/4	2	1	V		Ab	bVI		V		V							M	0	0	1, 5, 2		1	1
92	92	273	273	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
92	92	275	275	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
93	93	276	276	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
93	93	277	277	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
93	93	278	278	2.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
94	94	280	280	1.0	1/4	1/4	3/4	2	1	vi7(4)		Ab	bVI		vi7(4)		vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
94	94	281	281	2.0	1/2	1/2	3/4	2	1	V43(4)/V		Ab	bVI		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
95	95	283	283	0.5	1/4	1/4	3/4	2	1	V(4)|HC}		Ab	bVI		V(4)		V			4		HC	}	M	0	0	1, 0, 2		1	1
95	95	567/2	567/2	1.5	3/8	3/8	3/4	2	1	V		Ab	bVI		V		V							M	0	0	1, 5, 2		1	1
96	96	285	285	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
96	96	287	287	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
97	97	288	288	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
97	97	289	289	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
97	97	290	290	2.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
98	98	292	292	1.0	1/4	1/4	3/4	2	1	vi7(4)		Ab	bVI		vi7(4)		vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
98	98	293	293	2.0	1/2	1/2	3/4	2	1	V43(4)/V		Ab	bVI		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
99	99	295	295	0.5	1/4	1/4	3/4	2	1	V(4)|HC}		Ab	bVI		V(4)		V			4		HC	}	M	0	0	1, 0, 2		1	1
99	99	591/2	591/2	1.5	3/8	3/8	3/4	2	1	V		Ab	bVI		V		V							M	0	0	1, 5, 2		1	1
100	100	297	297	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
100	100	299	299	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
101	101	300	300	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
101	101	301	301	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
101	101	302	302	1.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
102	102	303	303	2.0	0	0	3/4	2	1	iii/bVI.V(#2)		Ab	iii/bVI		V(#2)		V			#2				M	0	1	1, 3, 2		1	1
102	102	305	305	1.0	1/2	1/2	3/4	2	1	V		Ab	iii/bVI		V		V							M	0	1	1, 5, 2		1	1
103	103	306	306	1.0	0	0	3/4	2	1	i(#7)}		Ab	iii/bVI		i(#7)		i			#7			}	m	0	1	0, -3, 1	5	0	0
103	103	307	307	2.0	1/4	1/4	3/4	2	1	i|IAC		Ab	iii/bVI		i		i					IAC		m	0	1	0, -3, 1		0	0
104	104	309	309	3.0	0	0	3/4	2	1	bVI.ii{		Ab	bVI		ii		ii						{	m	0	0	2, -1, 3		2	2
105	105	312	312	2.0	0	0	3/4	2	1	ii2(2)		Ab	bVI		ii2(2)		ii		2	2				mm7	0	0	0, 4, -1, 3		2	0
105	105	314	314	1.0	1/2	1/2	3/4	2	1	ii2		Ab	bVI		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
106	106	315	315	3.0	0	0	3/4	2	1	V65		Ab	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	107	318	318	1.0	0	0	3/4	2	1	ii64		Ab	bVI		ii64		ii		64					m	0	0	3, 2, -1		2	3
107	107	319	319	1.0	1/4	1/4	3/4	2	1	viio2		Ab	bVI		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
107	107	320	320	1.0	1/2	1/2	3/4	2	1	I64}		Ab	bVI		I64		I		64				}	M	0	0	1, 0, 4		0	1
108	108	321	321	3.0	0	0	3/4	2	1	V65/V{		Ab	bVI		V65/V		V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
109	109	324	324	3.0	0	0	3/4	2	1	V2		Ab	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
110	110	327	327	4.0	0	0	3/4	2	1	I6		Ab	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
111	111	331	331	1.0	1/4	1/4	3/4	2	1	I64		Ab	bVI		I64		I		64					M	0	0	1, 0, 4		0	1
111	111	332	332	1.0	1/2	1/2	3/4	2	1	I|IAC}		Ab	bVI		I		I					IAC	}	M	0	0	0, 4, 1		0	0
112	112	333	333	3.0	0	0	3/4	2	1	ii{		Ab	bVI		ii		ii						{	m	0	0	2, -1, 3		2	2
113	113	336	336	2.0	0	0	3/4	2	1	ii2(2)		Ab	bVI		ii2(2)		ii		2	2				mm7	0	0	0, 4, -1, 3		2	0
113	113	338	338	1.0	1/2	1/2	3/4	2	1	ii2		Ab	bVI		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
114	114	339	339	3.0	0	0	3/4	2	1	V65		Ab	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
115	115	342	342	1.0	0	0	3/4	2	1	ii64		Ab	bVI		ii64		ii		64					m	0	0	3, 2, -1		2	3
115	115	343	343	1.0	1/4	1/4	3/4	2	1	viio2		Ab	bVI		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
115	115	344	344	1.0	1/2	1/2	3/4	2	1	I64}		Ab	bVI		I64		I		64				}	M	0	0	1, 0, 4		0	1
116	116	345	345	3.0	0	0	3/4	2	1	V65/V{		Ab	bVI		V65/V		V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
117	117	348	348	3.0	0	0	3/4	2	1	V2		Ab	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
118	118	351	351	4.0	0	0	3/4	2	1	I6		Ab	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
119	119	355	355	1.0	1/4	1/4	3/4	2	1	V43/V		Ab	bVI		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
119	119	356	356	1.0	1/2	1/2	3/4	2	1	V|HC}		Ab	bVI		V		V					HC	}	M	0	0	1, 5, 2		1	1
120	120	357	357	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
120	120	359	359	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
121	121	360	360	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
121	121	361	361	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
121	121	362	362	2.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
122	122	364	364	1.0	1/4	1/4	3/4	2	1	vi7(4)		Ab	bVI		vi7(4)		vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
122	122	365	365	2.0	1/2	1/2	3/4	2	1	V43(4)/V		Ab	bVI		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
123	123	367	367	0.5	1/4	1/4	3/4	2	1	V(4)}		Ab	bVI		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
123	123	735/2	735/2	1.5	3/8	3/8	3/4	2	1	V|HC		Ab	bVI		V		V					HC		M	0	0	1, 5, 2		1	1
124	124	369	369	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
124	124	371	371	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
125	125	372	372	1.0	0	0	3/4	2	1	I		Ab	bVI		I		I							M	0	0	0, 4, 1		0	0
125	125	373	373	1.0	1/4	1/4	3/4	2	1	V6(6)		Ab	bVI		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
125	125	374	374	2.0	1/2	1/2	3/4	2	1	V6		Ab	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
126	126	376	376	1.0	1/4	1/4	3/4	2	1	vi7(4)		Ab	bVI		vi7(4)		vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
126	126	377	377	2.0	1/2	1/2	3/4	2	1	V43(4)/V		Ab	bVI		V43(4)/V		V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
127	127	379	379	0.5	1/4	1/4	3/4	2	1	V(4)}		Ab	bVI		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
127	127	759/2	759/2	1.5	3/8	3/8	3/4	2	1	V|HC		Ab	bVI		V		V					HC		M	0	0	1, 5, 2		1	1
128	128	381	381	2.0	0	0	3/4	2	1	I{		Ab	bVI		I		I						{	M	0	0	0, 4, 1		0	0
128	128	383	383	1.0	1/2	1/2	3/4	2	1	I(6#4)		Ab	bVI		I(6#4)		I			6#4				M	0	0	0, 4, 6, 3		0	0
