mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	36	1/8	1/8	2/4	1	1	#vio		D	vi		#vio		#vi	o					o	0	1	3, 0, -3		3	3
36	36	1/4	1/4	2/4	1	1	VI		D	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
36	36	3/8	3/8	2/4	1	1	i64		D	vi		i64		i		64				m	0	1	1, 0, -3		0	1
37	37	0	0	2/4	1	1	V.viio2		D	V		viio2		vii	o	2				o7	0	0	-4, 5, 2, -1		5	-4
37	37	1/4	1/4	2/4	1	1	V7(#2)		D	V		V7(#2)		V		7	#2			Mm7	0	0	1, 10, 2, -1		1	1
37	37	3/8	3/8	2/4	1	1	V7		D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
38	38	0	0	2/4	1	1	V2(6)		D	V		V2(6)		V		2	6			Mm7	0	0	-1, 1, 5, 4		1	-1
38	38	1/8	1/8	2/4	1	1	V2		D	V		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
38	38	1/4	1/4	2/4	1	1	I6(#4)}		D	V		I6(#4)		I		6	#4		}	M	0	0	4, 6, 0		0	4
38	38	3/8	3/8	2/4	1	1	I6		D	V		I6		I		6				M	0	0	4, 1, 0		0	4
39	39	0	0	2/4	1	1	{		D	V									{		0	0				
39	39	1/8	1/8	2/4	1	1	vi.iio6		D	vi		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
39	39	1/4	1/4	2/4	1	1	iio64		D	vi		iio64		ii	o	64				o	0	1	-4, 2, -1		2	-4
39	39	3/8	3/8	2/4	1	1	ii		D	vi		ii		ii						m	0	1	2, -1, 3		2	2
40	40	0	0	2/4	1	1	ii%2		D	vi		ii%2		ii	%	2				%7	0	1	0, 2, -1, -4		2	0
40	40	1/8	1/8	2/4	1	1	#viio		D	vi		#viio		#vii	o					o	0	1	5, 2, -1		5	5
40	40	1/4	1/4	2/4	1	1	VII		D	vi		VII		VII						M	0	1	-2, 2, -1		-2	-2
40	40	3/8	3/8	2/4	1	1	ii64		D	vi		ii64		ii		64				m	0	1	3, 2, -1		2	3
41	41	0	0	2/4	1	1	#viio2		D	vi		#viio2		#vii	o	2				o7	0	1	-4, 5, 2, -1		5	-4
41	41	1/4	1/4	2/4	1	1	V7(#2)		D	vi		V7(#2)		V		7	#2			Mm7	0	1	1, 3, 2, -1		1	1
41	41	3/8	3/8	2/4	1	1	V7		D	vi		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
42	42	0	0	2/4	1	1	V2(6)		D	vi		V2(6)		V		2	6			Mm7	0	1	-1, 1, 5, -3		1	-1
42	42	1/8	1/8	2/4	1	1	V2		D	vi		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
42	42	1/4	1/4	2/4	1	1	i6(#4)}		D	vi		i6(#4)		i		6	#4		}	m	0	1	-3, 6, 0		0	-3
42	42	3/8	3/8	2/4	1	1	i6		D	vi		i6		i		6				m	0	1	-3, 1, 0		0	-3
43	43	0	0	2/4	1	1	i{		D	vi		i		i					{	m	0	1	0, -3, 1		0	0
43	43	3/8	3/8	2/4	1	1	VI		D	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
44	44	0	0	2/4	1	1	viio/V	V6/V	D	vi		viio/V		vii	o			V		o	0	1	6, 3, 0		6	6
44	44	1/4	1/4	2/4	1	1	V		D	vi		V		V						M	0	1	1, 5, 2		1	1
45	45	0	0	2/4	1	1	i		D	vi		i		i						m	0	1	0, -3, 1		0	0
45	45	3/8	3/8	2/4	1	1	VI		D	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
46	46	0	0	2/4	1	1	viio/V	V6/V	D	vi		viio/V		vii	o			V		o	0	1	6, 3, 0		6	6
46	46	1/4	1/4	2/4	1	1	V}		D	vi		V		V					}	M	0	1	1, 5, 2		1	1
47	47	0	0	2/4	1	1	I.I{		D	I		I		I					{	M	0	0	0, 4, 1		0	0
47	47	3/8	3/8	2/4	1	1	.bVI		D	I		bVI		bVI						M	0	0	-4, 0, -3		-4	-4
48	48	0	0	2/4	1	1	viio/V	V6/V	D	I		viio/V		vii	o			V		o	0	0	6, 3, 0		6	6
48	48	1/4	1/4	2/4	1	1	V		D	I		V		V						M	0	0	1, 5, 2		1	1
49	49	0	0	2/4	1	1	I		D	I		I		I						M	0	0	0, 4, 1		0	0
49	49	3/8	3/8	2/4	1	1	.bVI		D	I		bVI		bVI						M	0	0	-4, 0, -3		-4	-4
50	50	0	0	2/4	1	1	viio/V	V6/V	D	I		viio/V		vii	o			V		o	0	0	6, 3, 0		6	6
50	50	1/4	1/4	2/4	1	1	V		D	I		V		V						M	0	0	1, 5, 2		1	1
51	51	0	0	2/4	1	1	viio/V	V6/V	D	I		viio/V		vii	o			V		o	0	0	6, 3, 0		6	6
51	51	1/4	1/4	2/4	1	1	V		D	I		V		V						M	0	0	1, 5, 2		1	1
52	52	0	0	2/4	1	1	ii%43		D	I		ii%43		ii	%	43				%7	0	0	-4, 0, 2, -1		2	-4
54	54	1/4	1/4	2/4	1	1	V}		D	I		V		V					}	M	0	0	1, 5, 2		1	1
59	59	0	0	2/4	1	1	I{		D	I		I		I					{	M	0	0	0, 4, 1		0	0
59	59	1/4	1/4	2/4	1	1	ii%2		D	I		ii%2		ii	%	2				%7	0	0	0, 2, -1, -4		2	0
60	60	0	0	2/4	1	1	I		D	I		I		I						M	0	0	0, 4, 1		0	0
60	60	1/4	1/4	2/4	1	1	ii%2		D	I		ii%2		ii	%	2				%7	0	0	0, 2, -1, -4		2	0
61	61	0	0	2/4	1	1	V2/iv		D	I		V2/iv		V		2		iv		Mm7	0	0	-2, 0, 4, 1		0	-2
62	62	0	0	2/4	1	1	ii%43		D	I		ii%43		ii	%	43				%7	0	0	-4, 0, 2, -1		2	-4
62	62	1/8	1/8	2/4	1	1	iv		D	I		iv		iv						m	0	0	-1, -4, 0		-1	-1
62	62	1/4	1/4	2/4	1	1	V64		D	I		V64		V		64				M	0	0	2, 1, 5		1	2
62	62	3/8	3/8	2/4	1	1	V}		D	I		V		V					}	M	0	0	1, 5, 2		1	1
63	63	0	0	2/4	1	1	I{		D	I		I		I					{	M	0	0	0, 4, 1		0	0
63	63	1/4	1/4	2/4	1	1	ii%2		D	I		ii%2		ii	%	2				%7	0	0	0, 2, -1, -4		2	0
64	64	0	0	2/4	1	1	I		D	I		I		I						M	0	0	0, 4, 1		0	0
64	64	1/4	1/4	2/4	1	1	ii%2		D	I		ii%2		ii	%	2				%7	0	0	0, 2, -1, -4		2	0
65	65	0	0	2/4	1	1	V2/iv		D	I		V2/iv		V		2		iv		Mm7	0	0	-2, 0, 4, 1		0	-2
66	66	0	0	2/4	1	1	ii%43		D	I		ii%43		ii	%	43				%7	0	0	-4, 0, 2, -1		2	-4
66	66	1/4	1/4	2/4	1	1	iv}		D	I		iv		iv					}	m	0	0	-1, -4, 0		-1	-1
67	67	0	0	2/4	1	1	.bV.V65{		D	bV		V65		V		65			{	Mm7	0	0	5, 2, -1, 1		1	5
67	67	1/4	1/4	2/4	1	1	I		D	bV		I		I						M	0	0	0, 4, 1		0	0
68	68	0	0	2/4	1	1	.bIV.V65		D	bIV		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
68	68	1/4	1/4	2/4	1	1	I		D	bIV		I		I						M	0	0	0, 4, 1		0	0
69	69	0	0	2/4	1	1	.bvii.V65		D	bvii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
69	69	1/4	1/4	2/4	1	1	i		D	bvii		i		i						m	0	1	0, -3, 1		0	0
70	70	0	0	2/4	1	1	V43		D	bvii		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
70	70	1/4	1/4	2/4	1	1	i}		D	bvii		i		i					}	m	0	1	0, -3, 1		0	0
71	71	0	0	2/4	1	1	.bVII.V65{		D	bVII		V65		V		65			{	Mm7	0	0	5, 2, -1, 1		1	5
71	71	1/4	1/4	2/4	1	1	I		D	bVII		I		I						M	0	0	0, 4, 1		0	0
72	72	0	0	2/4	1	1	i.V65		D	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
72	72	1/4	1/4	2/4	1	1	i		D	i		i		i						m	0	1	0, -3, 1		0	0
73	73	0	0	2/4	1	1	V65		D	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
73	73	1/4	1/4	2/4	1	1	i		D	i		i		i						m	0	1	0, -3, 1		0	0
74	74	0	0	2/4	1	1	V43		D	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
74	74	1/4	1/4	2/4	1	1	i		D	i		i		i						m	0	1	0, -3, 1		0	0
75	75	0	0	2/4	1	1	V65		D	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
75	75	1/4	1/4	2/4	1	1	i		D	i		i		i						m	0	1	0, -3, 1		0	0
76	76	0	0	2/4	1	1	ii.V65		D	ii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
76	76	1/4	1/4	2/4	1	1	i		D	ii		i		i						m	0	1	0, -3, 1		0	0
77	77	0	0	2/4	1	1	V65		D	ii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
77	77	1/4	1/4	2/4	1	1	i		D	ii		i		i						m	0	1	0, -3, 1		0	0
78	78	0	0	2/4	1	1	iii.V65		D	iii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
78	78	1/4	1/4	2/4	1	1	i		D	iii		i		i						m	0	1	0, -3, 1		0	0
79	79	0	0	2/4	1	1	IV.V65		D	IV		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
79	79	1/4	1/4	2/4	1	1	I		D	IV		I		I						M	0	0	0, 4, 1		0	0
80	80	0	0	2/4	1	1	V65		D	IV		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
80	80	1/4	1/4	2/4	1	1	I		D	IV		I		I						M	0	0	0, 4, 1		0	0
81	81	0	0	2/4	1	1	I.ii%65		D	I		ii%65		ii	%	65				%7	0	0	-1, -4, 0, 2		2	-1
83	83	1/4	1/4	2/4	1	1	.Fr65		D	I		Fr65	Fr	V		65	b5	V		Fr	0	0	6, -4, 0, 2		2	6
84	84	0	0	2/4	1	1	V(4)		D	I		V(4)		V			4			M	0	0	1, 0, 2		1	1
84	84	1/8	1/8	2/4	1	1	V7		D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
84	84	1/4	1/4	2/4	1	1	I}		D	I		I		I					}	M	0	0	0, 4, 1		0	0
85	85	0	0	2/4	1	1	.bIII.V+64/ii{		D	bIII		V+64/ii		V	+	64		ii	{	+	0	0	11, 3, 7		3	11
85	85	1/4	1/4	2/4	1	1	ii6		D	bIII		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
86	86	0	0	2/4	1	1	V+		D	bIII		V+		V	+					+	0	0	1, 5, 9		1	1
86	86	1/4	1/4	2/4	1	1	I64		D	bIII		I64		I		64				M	0	0	1, 0, 4		0	1
87	87	0	0	2/4	1	1	V+64/IV		D	bIII		V+64/IV		V	+	64		IV		+	0	0	8, 0, 4		0	8
87	87	1/4	1/4	2/4	1	1	ii43		D	bIII		ii43		ii		43				mm7	0	0	3, 0, 2, -1		2	3
88	88	0	0	2/4	1	1	V7(+6)		D	bIII		V7(+6)		V		7	+6			Mm7	0	0	1, 5, 2, -1	4	1	1
88	88	1/4	1/4	2/4	1	1	I}		D	bIII		I		I					}	M	0	0	0, 4, 1		0	0
89	89	0	0	2/4	1	1	I[I{		D	bIII	I	I		I					{	M	0	0	0, 4, 1		0	0
89	89	1/4	1/4	2/4	1	1	V7(4)		D	bIII	I	V7(4)		V		7	4			Mm7	0	0	1, 0, 2, -1		1	1
89	89	3/8	3/8	2/4	1	1	V7		D	bIII	I	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
90	90	1/4	1/4	2/4	1	1	I]		D	bIII	I	I		I						M	0	0	0, 4, 1		0	0
91	91	1/4	1/4	2/4	1	1	V65(4)		D	bIII		V65(4)		V		65	4			Mm7	0	0	0, 2, -1, 1		1	0
91	91	3/8	3/8	2/4	1	1	V65		D	bIII		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
92	92	1/4	1/4	2/4	1	1	I}		D	bIII		I		I					}	M	0	0	0, 4, 1		0	0
93	93	0	0	2/4	1	1	vi6{		D	bIII		vi6		vi		6			{	m	0	0	0, 4, 3		3	0
94	94	0	0	2/4	1	1	ii		D	bIII		ii		ii						m	0	0	2, -1, 3		2	2
95	95	0	0	2/4	1	1	III.V6		D	III		V6		V		6				M	0	0	5, 2, 1		1	5
96	96	0	0	2/4	1	1	i}		D	III		i		i					}	m	0	0	0, -3, 1		0	0
97	97	0	0	2/4	1	1	.bIII.V+6/IV{		D	bIII		V+6/IV		V	+	6		IV	{	+	0	0	4, 8, 0		0	4
97	97	1/4	1/4	2/4	1	1	IV		D	bIII		IV		IV						M	0	0	-1, 3, 0		-1	-1
98	98	0	0	2/4	1	1	V+6/V		D	bIII		V+6/V		V	+	6		V		+	0	0	6, 10, 2		2	6
98	98	1/4	1/4	2/4	1	1	V		D	bIII		V		V						M	0	0	1, 5, 2		1	1
99	99	0	0	2/4	1	1	V+6		D	bIII		V+6		V	+	6				+	0	0	5, 9, 1		1	5
99	99	1/4	1/4	2/4	1	1	I		D	bIII		I		I						M	0	0	0, 4, 1		0	0
100	100	0	0	2/4	1	1	V+6/IV		D	bIII		V+6/IV		V	+	6		IV		+	0	0	4, 8, 0		0	4
100	100	1/4	1/4	2/4	1	1	IV}		D	bIII		IV		IV					}	M	0	0	-1, 3, 0		-1	-1
101	101	0	0	2/4	1	1	iv.i6{		D	iv		i6		i		6			{	m	0	1	-3, 1, 0		0	-3
101	101	1/4	1/4	2/4	1	1	#viio6(7)		D	iv		#viio6(7)		#vii	o	6	7			o	0	1	2, -1, -4		5	2
101	101	3/8	3/8	2/4	1	1	#viio6		D	iv		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
102	102	0	0	2/4	1	1	V7(#9)		D	iv		V7(#9)		V		7	#9			Mm7	0	1	1, 5, 2, -1	3	1	1
102	102	1/8	1/8	2/4	1	1	V7		D	iv		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
102	102	1/4	1/4	2/4	1	1	i		D	iv		i		i						m	0	1	0, -3, 1		0	0
103	103	0	0	2/4	1	1	i6		D	iv		i6		i		6				m	0	1	-3, 1, 0		0	-3
103	103	1/4	1/4	2/4	1	1	#viio6(7)		D	iv		#viio6(7)		#vii	o	6	7			o	0	1	2, -1, -4		5	2
103	103	3/8	3/8	2/4	1	1	#viio6		D	iv		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
104	104	0	0	2/4	1	1	V7(#9)		D	iv		V7(#9)		V		7	#9			Mm7	0	1	1, 5, 2, -1	3	1	1
104	104	1/8	1/8	2/4	1	1	V7		D	iv		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
104	104	1/4	1/4	2/4	1	1	i}		D	iv		i		i					}	m	0	1	0, -3, 1		0	0
105	105	0	0	2/4	1	1	IV.V+6/IV{		D	IV		V+6/IV		V	+	6		IV	{	+	0	0	4, 8, 0		0	4
105	105	1/4	1/4	2/4	1	1	IV		D	IV		IV		IV						M	0	0	-1, 3, 0		-1	-1
106	106	0	0	2/4	1	1	V+6/V		D	IV		V+6/V		V	+	6		V		+	0	0	6, 10, 2		2	6
106	106	1/4	1/4	2/4	1	1	V		D	IV		V		V						M	0	0	1, 5, 2		1	1
107	107	0	0	2/4	1	1	V+6		D	IV		V+6		V	+	6				+	0	0	5, 9, 1		1	5
107	107	1/4	1/4	2/4	1	1	I		D	IV		I		I						M	0	0	0, 4, 1		0	0
108	108	0	0	2/4	1	1	V+6/IV		D	IV		V+6/IV		V	+	6		IV		+	0	0	4, 8, 0		0	4
108	108	1/4	1/4	2/4	1	1	IV}		D	IV		IV		IV					}	M	0	0	-1, 3, 0		-1	-1
109	109	0	0	2/4	1	1	v.i6{		D	v		i6		i		6			{	m	0	1	-3, 1, 0		0	-3
109	109	1/4	1/4	2/4	1	1	#viio6(7)		D	v		#viio6(7)		#vii	o	6	7			o	0	1	2, -1, -4		5	2
109	109	3/8	3/8	2/4	1	1	#viio6		D	v		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
110	110	0	0	2/4	1	1	V7(#9)		D	v		V7(#9)		V		7	#9			Mm7	0	1	1, 5, 2, -1	3	1	1
110	110	1/8	1/8	2/4	1	1	V7		D	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
110	110	1/4	1/4	2/4	1	1	i		D	v		i		i						m	0	1	0, -3, 1		0	0
111	111	0	0	2/4	1	1	i6		D	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
111	111	1/4	1/4	2/4	1	1	#viio6(7)		D	v		#viio6(7)		#vii	o	6	7			o	0	1	2, -1, -4		5	2
111	111	3/8	3/8	2/4	1	1	#viio6		D	v		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
112	112	0	0	2/4	1	1	V7(#9)		D	v		V7(#9)		V		7	#9			Mm7	0	1	1, 5, 2, -1	3	1	1
112	112	1/8	1/8	2/4	1	1	V7		D	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
112	112	1/4	1/4	2/4	1	1	i}		D	v		i		i					}	m	0	1	0, -3, 1		0	0
113	113	0	0	2/4	1	1	i6{		D	v		i6		i		6			{	m	0	1	-3, 1, 0		0	-3
113	113	1/4	1/4	2/4	1	1	i[V7		D	v	i	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
114	114	0	0	2/4	1	1	i		D	v	i	i		i						m	0	1	0, -3, 1		0	0
114	114	1/4	1/4	2/4	1	1	V7		D	v	i	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
115	115	0	0	2/4	1	1	i6		D	v	i	i6		i		6				m	0	1	-3, 1, 0		0	-3
115	115	1/4	1/4	2/4	1	1	V7		D	v	i	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
116	116	0	0	2/4	1	1	i		D	v	i	i		i						m	0	1	0, -3, 1		0	0
116	116	1/4	1/4	2/4	1	1	V7		D	v	i	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
117	117	0	0	2/4	1	1	V.I}{		D	V	i	I		I					}{	M	0	0	0, 4, 1		0	0
117	117	1/4	1/4	2/4	1	1	V7		D	V	i	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
118	118	0	0	2/4	1	1	V6		D	V	i	V6		V		6				M	0	0	5, 2, 1		1	5
118	118	1/4	1/4	2/4	1	1	I64		D	V	i	I64		I		64				M	0	0	1, 0, 4		0	1
119	119	0	0	2/4	1	1	I		D	V	i	I		I						M	0	0	0, 4, 1		0	0
119	119	1/4	1/4	2/4	1	1	V7		D	V	i	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
120	120	0	0	2/4	1	1	V6		D	V	i	V6		V		6				M	0	0	5, 2, 1		1	5
120	120	1/4	1/4	2/4	1	1	I]}		D	V	i	I		I					}	M	0	0	0, 4, 1		0	0
121	121	0	0	2/4	1	1	IV6{		D	V		IV6		IV		6			{	M	0	0	3, 0, -1		-1	3
121	121	1/4	1/4	2/4	1	1	I64		D	V		I64		I		64				M	0	0	1, 0, 4		0	1
122	122	0	0	2/4	1	1	I6		D	V		I6		I		6				M	0	0	4, 1, 0		0	4
122	122	1/4	1/4	2/4	1	1	I		D	V		I		I						M	0	0	0, 4, 1		0	0
123	123	0	0	2/4	1	1	IV6		D	V		IV6		IV		6				M	0	0	3, 0, -1		-1	3
123	123	1/4	1/4	2/4	1	1	I64		D	V		I64		I		64				M	0	0	1, 0, 4		0	1
124	124	0	0	2/4	1	1	I6		D	V		I6		I		6				M	0	0	4, 1, 0		0	4
124	124	1/4	1/4	2/4	1	1	I}		D	V		I		I					}	M	0	0	0, 4, 1		0	0
131	131	0	0	2/4	1	1	I.I{		D	I		I		I					{	M	0	0	0, 4, 1		0	0
131	131	1/4	1/4	2/4	1	1	ii%2		D	I		ii%2		ii	%	2				%7	0	0	0, 2, -1, -4		2	0
132	132	0	0	2/4	1	1	I		D	I		I		I						M	0	0	0, 4, 1		0	0
