mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	1/2	1/2	4/4	1	1	viio7/V	d	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
8	8	0	0	4/4	1	1	V(64)	d	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
8	8	1/2	1/2	4/4	1	1	V7(6)	d	i		V7(6)	V		7	6			Mm7	1	1	1, 5, -3, -1		1	1
8	8	11/12	11/12	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
9	9	0	0	4/4	1	1	i}	d	i		i	i					}	m	1	1	0, -3, 1		0	0
9	9	1/4	1/4	4/4	1	1	{	d	i								{		1	1				
9	9	1/2	1/2	4/4	1	1	V2(6)	d	i		V2(6)	V		2	6			Mm7	1	1	-1, 1, 5, -3		1	-1
9	9	3/4	3/4	4/4	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
10	10	0	0	4/4	1	1	i6(#72)	d	i		i6(#72)	i		6	#72			m	1	1	-3, 1, 5, 2		0	-3
10	10	1/8	1/8	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
10	10	1/4	1/4	4/4	1	1	viio/V	d	i		viio/V	vii	o			V		o	1	1	6, 3, 0		6	6
10	10	3/8	3/8	4/4	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
10	10	1/2	1/2	4/4	1	1	V65/iv	d	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
11	11	0	0	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
11	11	1/2	1/2	4/4	1	1	V2(6)/iv	d	i		V2(6)/iv	V		2	6	iv		Mm7	1	1	-2, 0, 4, -4		0	-2
11	11	7/8	7/8	4/4	1	1	V2/iv	d	i		V2/iv	V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
12	12	0	0	4/4	1	1	iv6(#72)	d	i		iv6(#72)	iv		6	#72			m	1	1	-4, 0, 4, 1		-1	-4
12	12	1/8	1/8	4/4	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
12	12	1/4	1/4	4/4	1	1	V2/V	d	i		V2/V	V		2		V		Mm7	1	1	0, 2, 6, 3		2	0
12	12	1/2	1/2	4/4	1	1	V(#74)}	d	i		V(#74)	V			#74		}	M	1	1	1, 0, 2	6	1	1
12	12	3/4	3/4	4/4	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
13	13	0	0	4/4	1	1	III.V2{	d	III		V2	V		2			{	Mm7	1	0	-1, 1, 5, 2		1	-1
13	13	1/2	1/2	4/4	1	1	I6(2)}	d	III		I6(2)	I		6	2		}	M	1	0	4, 1, 2		0	4
13	13	11/12	11/12	4/4	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
14	14	0	0	4/4	1	1	i.V2(6){	d	i		V2(6)	V		2	6		{	Mm7	1	1	-1, 1, 5, -3		1	-1
14	14	1/4	1/4	4/4	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
14	14	1/2	1/2	4/4	1	1	i6(2)}	d	i		i6(2)	i		6	2		}	m	1	1	-3, 1, 2		0	-3
14	14	11/12	11/12	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
15	15	1/4	1/4	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
15	15	1/2	1/2	4/4	1	1	V(64)	d	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
16	16	0	0	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
16	16	1/2	1/2	4/4	1	1	i(9)}	d	i		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
16	16	2/3	2/3	4/4	1	1	i(#7)	d	i		i(#7)	i			#7			m	1	1	0, -3, 1	5	0	0
16	16	11/12	11/12	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
17	17	0	0	4/4	1	1	III.V2{	d	III		V2	V		2			{	Mm7	1	0	-1, 1, 5, 2		1	-1
17	17	1/2	1/2	4/4	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
18	18	0	0	4/4	1	1	vii%65	d	III		vii%65	vii	%	65				%7	1	0	2, -1, 3, 5		5	2
18	18	1/4	1/4	4/4	1	1	V43	d	III		V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
18	18	1/2	1/2	4/4	1	1	I(4)}	d	III		I(4)	I			4		}	M	1	0	0, -1, 1		0	0
18	18	3/4	3/4	4/4	1	1	I(6)	d	III		I(6)	I			6			M	1	0	0, 4, 3		0	0
18	18	11/12	11/12	4/4	1	1	I	d	III		I	I						M	1	0	0, 4, 1		0	0
19	19	0	0	4/4	1	1	V2{	d	III		V2	V		2			{	Mm7	1	0	-1, 1, 5, 2		1	-1
19	19	1/2	1/2	4/4	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
20	20	0	0	4/4	1	1	i.ii%65	d	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
20	20	1/4	1/4	4/4	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
20	20	1/2	1/2	4/4	1	1	i6(#76)}	d	i		i6(#76)	i		6	#76		}	m	1	1	-4, 5, -3		0	-4
20	20	3/4	3/4	4/4	1	1	i6(9)	d	i		i6(9)	i		6	9			m	1	1	-3, 1, 0	2	0	-3
20	20	11/12	11/12	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
21	21	0	0	4/4	1	1	V65(6){	d	i		V65(6)	V		65	6		{	Mm7	1	1	5, -3, -1, 1		1	5
21	21	1/4	1/4	4/4	1	1	V65	d	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
21	21	1/2	1/2	4/4	1	1	ii%43	d	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
21	21	3/4	3/4	4/4	1	1	V7(9)}	d	i		V7(9)	V		7	9		}	Mm7	1	1	1, 5, 2, -1	-4	1	1
21	21	11/12	11/12	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
22	22	0	0	4/4	1	1	iv.V6{	d	iv		V6	V		6			{	M	1	1	5, 2, 1		1	5
22	22	1/4	1/4	4/4	1	1	V65(6)	d	iv		V65(6)	V		65	6			Mm7	1	1	5, -3, -1, 1		1	5
22	22	5/12	5/12	4/4	1	1	V65	d	iv		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
22	22	1/2	1/2	4/4	1	1	i(9)}	d	iv		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
22	22	3/4	3/4	4/4	1	1	i(97)	d	iv		i(97)	i			97			m	1	1	0, -3, 1	2, -2	0	0
22	22	11/12	11/12	4/4	1	1	i	d	iv		i	i						m	1	1	0, -3, 1		0	0
23	23	0	0	4/4	1	1	III.V(4){	d	III		V(4)	V			4		{	M	1	0	1, 0, 2		1	1
23	23	1/4	1/4	4/4	1	1	V(6)	d	III		V(6)	V			6			M	1	0	1, 5, 4		1	1
23	23	5/12	5/12	4/4	1	1	V	d	III		V	V						M	1	0	1, 5, 2		1	1
23	23	1/2	1/2	4/4	1	1	I(9)}	d	III		I(9)	I			9		}	M	1	0	0, 4, 1	2	0	0
23	23	3/4	3/4	4/4	1	1	I(97)	d	III		I(97)	I			97			M	1	0	0, 4, 1	2, 5	0	0
23	23	11/12	11/12	4/4	1	1	I+	d	III		I+	I	+					+	1	0	0, 4, 8		0	0
24	24	0	0	4/4	1	1	i.VI(4){	d	i		VI(4)	VI			4		{	M	1	1	-4, 2, -3		-4	-4
24	24	1/4	1/4	4/4	1	1	VI(6)	d	i		VI(6)	VI			6			M	1	1	-4, 0, -1		-4	-4
24	24	5/12	5/12	4/4	1	1	VI	d	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
24	24	1/2	1/2	4/4	1	1	iv7	d	i		iv7	iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
25	25	0	0	4/4	1	1	ii%7	d	i		ii%7	ii	%	7				%7	1	1	2, -1, -4, 0		2	2
25	25	1/2	1/2	4/4	1	1	V}	d	i		V	V					}	M	1	1	1, 5, 2		1	1
26	26	0	0	4/4	1	1	iv.V6{	d	iv		V6	V		6			{	M	1	1	5, 2, 1		1	5
26	26	1/4	1/4	4/4	1	1	V65(6)	d	iv		V65(6)	V		65	6			Mm7	1	1	5, -3, -1, 1		1	5
26	26	5/12	5/12	4/4	1	1	V65	d	iv		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
26	26	1/2	1/2	4/4	1	1	i(9)}	d	iv		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
26	26	3/4	3/4	4/4	1	1	i(97)	d	iv		i(97)	i			97			m	1	1	0, -3, 1	2, -2	0	0
26	26	11/12	11/12	4/4	1	1	i	d	iv		i	i						m	1	1	0, -3, 1		0	0
27	27	0	0	4/4	1	1	III.V(4){	d	III		V(4)	V			4		{	M	1	0	1, 0, 2		1	1
27	27	1/4	1/4	4/4	1	1	V(6)	d	III		V(6)	V			6			M	1	0	1, 5, 4		1	1
27	27	5/12	5/12	4/4	1	1	V	d	III		V	V						M	1	0	1, 5, 2		1	1
27	27	1/2	1/2	4/4	1	1	I(9){	d	III		I(9)	I			9		{	M	1	0	0, 4, 1	2	0	0
27	27	3/4	3/4	4/4	1	1	I(97)	d	III		I(97)	I			97			M	1	0	0, 4, 1	2, 5	0	0
27	27	11/12	11/12	4/4	1	1	I+	d	III		I+	I	+					+	1	0	0, 4, 8		0	0
28	28	0	0	4/4	1	1	i.VI(4){	d	i		VI(4)	VI			4		{	M	1	1	-4, 2, -3		-4	-4
28	28	1/4	1/4	4/4	1	1	VI(6)	d	i		VI(6)	VI			6			M	1	1	-4, 0, -1		-4	-4
28	28	5/12	5/12	4/4	1	1	VI	d	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
28	28	1/2	1/2	4/4	1	1	iv7	d	i		iv7	iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
29	29	0	0	4/4	1	1	ii%7	d	i		ii%7	ii	%	7				%7	1	1	2, -1, -4, 0		2	2
29	29	1/2	1/2	4/4	1	1	V}	d	i		V	V					}	M	1	1	1, 5, 2		1	1
30	30	0	0	4/4	1	1	ii%65{	d	i		ii%65	ii	%	65			{	%7	1	1	-1, -4, 0, 2		2	-1
30	30	1/4	1/4	4/4	1	1	ii%65(4)	d	i		ii%65(4)	ii	%	65	4			%7	1	1	1, -4, 0, 2		2	1
30	30	5/12	5/12	4/4	1	1	ii%65	d	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
30	30	1/2	1/2	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
31	31	0	0	4/4	1	1	ii%65	d	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
31	31	1/4	1/4	4/4	1	1	ii%65(4)	d	i		ii%65(4)	ii	%	65	4			%7	1	1	1, -4, 0, 2		2	1
31	31	5/12	5/12	4/4	1	1	ii%65	d	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
31	31	1/2	1/2	4/4	1	1	V7}	d	i		V7	V		7			}	Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	0	4/4	1	1	i[i{	d	i	i	i	i					{	m	1	1	0, -3, 1		0	0
34	34	3/4	3/4	4/4	1	1	V7	d	i	i	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
34	34	1/2	1/2	4/4	1	2	V7(6)	d	i	i	V7(6)	V		7	6			Mm7	1	1	1, 5, -3, -1		1	1
35	35	0	0	4/4	1	1	i(9)	d	i	i	i(9)	i			9			m	1	1	0, -3, 1	2	0	0
35	35	1/8	1/8	4/4	1	1	i]	d	i	i	i	i						m	1	1	0, -3, 1		0	0
35	35	1/2	1/2	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
35	35	3/4	3/4	4/4	1	1	V65/iv	d	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
36	36	0	0	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
36	36	3/4	3/4	4/4	1	1	V43/iv	d	i		V43/iv	V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
36	36	1/2	1/2	4/4	1	2	V43(+6)/iv	d	i		V43(+6)/iv	V		43	+6	iv		Mm7	1	1	1, -2, 0, 4	-4	0	1
37	37	0	0	4/4	1	1	iv6(#7)	d	i		iv6(#7)	iv		6	#7			m	1	1	-4, 0, 4		-1	-4
37	37	1/8	1/8	4/4	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
37	37	1/4	1/4	4/4	1	1	ii%43	d	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
37	37	1/2	1/2	4/4	1	1	V7(4)}	d	i		V7(4)	V		7	4		}	Mm7	1	1	1, 0, 2, -1		1	1
37	37	3/4	3/4	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
38	38	0	0	4/4	1	1	V2{	d	i		V2	V		2			{	Mm7	1	1	-1, 1, 5, 2		1	-1
38	38	1/2	1/2	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
39	39	0	0	4/4	1	1	V43	d	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
39	39	1/2	1/2	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
39	39	3/4	3/4	4/4	1	1	V7/iv	d	i		V7/iv	V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
40	40	0	0	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
40	40	1/2	1/2	4/4	1	1	viio7/V	d	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
41	41	0	0	4/4	1	1	V(64)	d	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
41	41	1/2	1/2	4/4	1	1	V7(6)	d	i		V7(6)	V		7	6			Mm7	1	1	1, 5, -3, -1		1	1
41	41	11/12	11/12	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
42	42	0	0	4/4	1	1	i}	d	i		i	i					}	m	1	1	0, -3, 1		0	0
42	42	1/4	1/4	4/4	1	1	{	d	i								{		1	1				
42	42	1/2	1/2	4/4	1	1	V2(6)	d	i		V2(6)	V		2	6			Mm7	1	1	-1, 1, 5, -3		1	-1
42	42	3/4	3/4	4/4	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
43	43	0	0	4/4	1	1	i6(#72)	d	i		i6(#72)	i		6	#72			m	1	1	-3, 1, 5, 2		0	-3
43	43	1/8	1/8	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
43	43	1/4	1/4	4/4	1	1	viio/V	d	i		viio/V	vii	o			V		o	1	1	6, 3, 0		6	6
43	43	3/8	3/8	4/4	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
43	43	1/2	1/2	4/4	1	1	V65/iv	d	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
44	44	0	0	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
44	44	1/2	1/2	4/4	1	1	V2(6)/iv	d	i		V2(6)/iv	V		2	6	iv		Mm7	1	1	-2, 0, 4, -4		0	-2
44	44	7/8	7/8	4/4	1	1	V2/iv	d	i		V2/iv	V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
45	45	0	0	4/4	1	1	iv6(#72)	d	i		iv6(#72)	iv		6	#72			m	1	1	-4, 0, 4, 1		-1	-4
45	45	1/8	1/8	4/4	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
45	45	1/4	1/4	4/4	1	1	V2/V	d	i		V2/V	V		2		V		Mm7	1	1	0, 2, 6, 3		2	0
45	45	1/2	1/2	4/4	1	1	V(#74)}	d	i		V(#74)	V			#74		}	M	1	1	1, 0, 2	6	1	1
45	45	3/4	3/4	4/4	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
46	46	0	0	4/4	1	1	III.V2{	d	III		V2	V		2			{	Mm7	1	0	-1, 1, 5, 2		1	-1
46	46	1/2	1/2	4/4	1	1	I6(2)}	d	III		I6(2)	I		6	2		}	M	1	0	4, 1, 2		0	4
46	46	11/12	11/12	4/4	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
47	47	0	0	4/4	1	1	i.V2(6){	d	i		V2(6)	V		2	6		{	Mm7	1	1	-1, 1, 5, -3		1	-1
47	47	1/4	1/4	4/4	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
47	47	1/2	1/2	4/4	1	1	i6(2)}	d	i		i6(2)	i		6	2		}	m	1	1	-3, 1, 2		0	-3
47	47	11/12	11/12	4/4	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
48	48	0	0	4/4	1	1	iv(4){	d	i		iv(4)	iv			4		{	m	1	1	-1, -2, 0		-1	-1
48	48	1/4	1/4	4/4	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
48	48	1/2	1/2	4/4	1	1	V(64)	d	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
49	49	0	0	4/4	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
49	49	1/2	1/2	4/4	1	1	i(9)}	d	i		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
49	49	2/3	2/3	4/4	1	1	i(#7)	d	i		i(#7)	i			#7			m	1	1	0, -3, 1	5	0	0
49	49	11/12	11/12	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
50	50	0	0	4/4	1	1	ii%2{	d	i		ii%2	ii	%	2			{	%7	1	1	0, 2, -1, -4		2	0
50	50	1/2	1/2	4/4	1	1	i(9)}	d	i		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
50	50	2/3	2/3	4/4	1	1	i(#7)	d	i		i(#7)	i			#7			m	1	1	0, -3, 1	5	0	0
50	50	11/12	11/12	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
51	51	0	0	4/4	1	1	iv{	d	i		iv	iv					{	m	1	1	-1, -4, 0		-1	-1
51	51	1/2	1/2	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
52	52	0	0	4/4	1	1	ii%2	d	i		ii%2	ii	%	2				%7	1	1	0, 2, -1, -4		2	0
52	52	1/2	1/2	4/4	1	1	i(9)}	d	i		i(9)	i			9		}	m	1	1	0, -3, 1	2	0	0
52	52	2/3	2/3	4/4	1	1	i(#7)	d	i		i(#7)	i			#7			m	1	1	0, -3, 1	5	0	0
52	52	11/12	11/12	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
53	53	0	0	4/4	1	1	ii%2{	d	i		ii%2	ii	%	2			{	%7	1	1	0, 2, -1, -4		2	0
53	53	1/2	1/2	4/4	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
54	54	0	0	4/4	1	1	ii%2	d	i		ii%2	ii	%	2				%7	1	1	0, 2, -1, -4		2	0
54	54	1/2	1/2	4/4	1	1	i}	d	i		i	i					}	m	1	1	0, -3, 1		0	0
