mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	26	50	50	0.5	0	0	2/4	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
26	26	101/2	101/2	0.5	1/8	1/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	51	51	1.0	1/4	1/4	2/4	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
27	27	52	52	2.0	0	0	2/4	2	1	vi.i{		D	vi		i		i						{	m	0	1	0, -3, 1		0	0
28	28	54	54	1.0	0	0	2/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
28	28	55	55	1.0	1/4	1/4	2/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
29	29	56	56	1.0	0	0	2/4	2	1	ii%2		D	vi		ii%2		ii	%	2					%7	0	1	0, 2, -1, -4		2	0
29	29	57	57	1.0	1/4	1/4	2/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
30	30	58	58	1.0	0	0	2/4	2	1	iv64		D	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
30	30	59	59	3.0	1/4	1/4	2/4	2	1	i|PC}		D	vi		i		i					PC	}	m	0	1	0, -3, 1		0	0
31	31	60	60	0.0	0	0	2/4	2	1	{		D	vi										{		0	1				
32	32	62	62	1.0	0	0	2/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
32	32	63	63	1.0	1/4	1/4	2/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
33	33	64	64	1.0	0	0	2/4	2	1	ii%2		D	vi		ii%2		ii	%	2					%7	0	1	0, 2, -1, -4		2	0
33	33	65	65	1.0	1/4	1/4	2/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
34	34	66	66	1.0	0	0	2/4	2	1	iv64		D	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
34	34	67	67	5.0	1/4	1/4	2/4	2	1	i|PC}		D	vi		i		i					PC	}	m	0	1	0, -3, 1		0	0
35	35	68	68	0.0	0	0	2/4	2	1	{		D	vi										{		0	1				
37	37	72	72	1.0	0	0	2/4	2	1	V.viio2	iio64	D	V		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
37	37	73	73	0.5	1/4	1/4	2/4	2	1	V7(#2)		D	V		V7(#2)		V		7	#2				Mm7	0	0	1, 10, 2, -1		1	1
37	37	147/2	147/2	0.5	3/8	3/8	2/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	74	74	0.5	0	0	2/4	2	1	V2(6)		D	V		V2(6)		V		2	6				Mm7	0	0	-1, 1, 5, 4		1	-1
38	38	149/2	149/2	0.5	1/8	1/8	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
38	38	75	75	0.5	1/4	1/4	2/4	2	1	I6(#4)}		D	V		I6(#4)		I		6	#4			}	M	0	0	4, 6, 0		0	4
38	38	151/2	151/2	4.5	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	76	76	0.0	0	0	2/4	2	1	{		D	V										{		0	0				
41	41	80	80	1.0	0	0	2/4	2	1	vi.#viio2	iio64	D	vi		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
41	41	81	81	0.5	1/4	1/4	2/4	2	1	V7(#2)		D	vi		V7(#2)		V		7	#2				Mm7	0	1	1, 3, 2, -1		1	1
41	41	163/2	163/2	0.5	3/8	3/8	2/4	2	1	V7		D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
42	42	82	82	0.5	0	0	2/4	2	1	V2(6)		D	vi		V2(6)		V		2	6				Mm7	0	1	-1, 1, 5, -3		1	-1
42	42	165/2	165/2	0.5	1/8	1/8	2/4	2	1	V2		D	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
42	42	83	83	0.5	1/4	1/4	2/4	2	1	i6(#4)}		D	vi		i6(#4)		i		6	#4			}	m	0	1	-3, 6, 0		0	-3
42	42	167/2	167/2	0.5	3/8	3/8	2/4	2	1	i6		D	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
43	43	84	84	1.5	0	0	2/4	2	1	i{		D	vi		i		i						{	m	0	1	0, -3, 1		0	0
43	43	171/2	171/2	0.5	3/8	3/8	2/4	2	1	VI		D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
44	44	86	86	1.0	0	0	2/4	2	1	viio/V	V6/V	D	vi		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
44	44	87	87	1.0	1/4	1/4	2/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
45	45	88	88	1.5	0	0	2/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
45	45	179/2	179/2	0.5	3/8	3/8	2/4	2	1	VI		D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
46	46	90	90	1.0	0	0	2/4	2	1	viio/V	V6/V	D	vi		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
46	46	91	91	1.0	1/4	1/4	2/4	2	1	V}		D	vi		V		V						}	M	0	1	1, 5, 2		1	1
47	47	92	92	1.5	0	0	2/4	2	1	I.I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
47	47	187/2	187/2	0.5	3/8	3/8	2/4	2	1	bVI		D	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
48	48	94	94	1.0	0	0	2/4	2	1	viio/V	V6/V	D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
48	48	95	95	1.0	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
49	49	96	96	1.5	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
49	49	195/2	195/2	0.5	3/8	3/8	2/4	2	1	bVI		D	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
50	50	98	98	1.0	0	0	2/4	2	1	viio/V	V6/V	D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
50	50	99	99	1.0	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
51	51	100	100	1.0	0	0	2/4	2	1	viio/V	V6/V	D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
51	51	101	101	1.0	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
52	52	102	102	5.0	0	0	2/4	2	1	ii%43		D	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
54	54	107	107	9.0	1/4	1/4	2/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
59	59	116	116	1.0	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
59	59	117	117	1.0	1/4	1/4	2/4	2	1	ii%2		D	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
60	60	118	118	1.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
60	60	119	119	1.0	1/4	1/4	2/4	2	1	ii%2		D	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
61	61	120	120	2.0	0	0	2/4	2	1	V2/iv		D	I		V2/iv		V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
62	62	122	122	0.5	0	0	2/4	2	1	ii%43		D	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
62	62	245/2	245/2	0.5	1/8	1/8	2/4	2	1	iv	ii%65	D	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
62	62	123	123	0.5	1/4	1/4	2/4	2	1	V64		D	I		V64		V		64					M	0	0	2, 1, 5		1	2
62	62	247/2	247/2	0.5	3/8	3/8	2/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
63	63	124	124	1.0	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
63	63	125	125	1.0	1/4	1/4	2/4	2	1	ii%2		D	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
64	64	126	126	1.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
64	64	127	127	1.0	1/4	1/4	2/4	2	1	ii%2		D	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
65	65	128	128	2.0	0	0	2/4	2	1	V2/iv		D	I		V2/iv		V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
66	66	130	130	1.0	0	0	2/4	2	1	ii%43		D	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
66	66	131	131	1.0	1/4	1/4	2/4	2	1	iv}	ii%65}	D	I		iv		iv						}	m	0	0	-1, -4, 0		-1	-1
67	67	132	132	1.0	0	0	2/4	2	1	bV.V65{		D	bV		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
67	67	133	133	1.0	1/4	1/4	2/4	2	1	I		D	bV		I		I							M	0	0	0, 4, 1		0	0
68	68	134	134	1.0	0	0	2/4	2	1	bVI.V65		D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	68	135	135	1.0	1/4	1/4	2/4	2	1	I		D	bVI		I		I							M	0	0	0, 4, 1		0	0
69	69	136	136	1.0	0	0	2/4	2	1	bvii.V65		D	bvii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
69	69	137	137	1.0	1/4	1/4	2/4	2	1	i		D	bvii		i		i							m	0	1	0, -3, 1		0	0
70	70	138	138	1.0	0	0	2/4	2	1	V43		D	bvii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
70	70	139	139	1.0	1/4	1/4	2/4	2	1	i|IAC}		D	bvii		i		i					IAC	}	m	0	1	0, -3, 1		0	0
71	71	140	140	1.0	0	0	2/4	2	1	bVII.V65{		D	bVII		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
71	71	141	141	1.0	1/4	1/4	2/4	2	1	I		D	bVII		I		I							M	0	0	0, 4, 1		0	0
72	72	142	142	1.0	0	0	2/4	2	1	i.V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
72	72	143	143	1.0	1/4	1/4	2/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
73	73	144	144	1.0	0	0	2/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
73	73	145	145	1.0	1/4	1/4	2/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
74	74	146	146	1.0	0	0	2/4	2	1	V43		D	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
74	74	147	147	1.0	1/4	1/4	2/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
75	75	148	148	1.0	0	0	2/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
75	75	149	149	1.0	1/4	1/4	2/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
76	76	150	150	1.0	0	0	2/4	2	1	ii.V65		D	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
76	76	151	151	1.0	1/4	1/4	2/4	2	1	i		D	ii		i		i							m	0	1	0, -3, 1		0	0
77	77	152	152	1.0	0	0	2/4	2	1	V65		D	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
77	77	153	153	1.0	1/4	1/4	2/4	2	1	i		D	ii		i		i							m	0	1	0, -3, 1		0	0
78	78	154	154	1.0	0	0	2/4	2	1	iii.V65		D	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
78	78	155	155	1.0	1/4	1/4	2/4	2	1	i		D	iii		i		i							m	0	1	0, -3, 1		0	0
79	79	156	156	1.0	0	0	2/4	2	1	IV.V65		D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
79	79	157	157	1.0	1/4	1/4	2/4	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
80	80	158	158	1.0	0	0	2/4	2	1	V65		D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
80	80	159	159	1.0	1/4	1/4	2/4	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
81	81	160	160	5.0	0	0	2/4	2	1	I.ii%65		D	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
83	83	165	165	1.0	1/4	1/4	2/4	2	1	Fr65		D	I		Fr65	Fr	V		65	b5	V			Fr	0	0	6, -4, 0, 2		2	6
84	84	166	166	0.5	0	0	2/4	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
84	84	333/2	333/2	0.5	1/8	1/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	167	167	1.0	1/4	1/4	2/4	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
85	85	168	168	1.0	0	0	2/4	2	1	bIII.V+64/ii{		D	bIII		V+64/ii		V	+	64		ii		{	+	0	0	11, 3, 7		3	11
85	85	169	169	1.0	1/4	1/4	2/4	2	1	ii6		D	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	86	170	170	1.0	0	0	2/4	2	1	V+		D	bIII		V+		V	+						+	0	0	1, 5, 9		1	1
86	86	171	171	1.0	1/4	1/4	2/4	2	1	I64		D	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
87	87	172	172	1.0	0	0	2/4	2	1	V+64/IV	V+6/vi	D	bIII		V+64/IV		V	+	64		IV			+	0	0	8, 0, 4		0	8
87	87	173	173	1.0	1/4	1/4	2/4	2	1	ii43		D	bIII		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
88	88	174	174	1.0	0	0	2/4	2	1	V7(+6)		D	bIII		V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
88	88	175	175	1.0	1/4	1/4	2/4	2	1	I|PAC}		D	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
89	89	176	176	1.0	0	0	2/4	2	1	I[I{		D	bIII	I	I		I						{	M	0	0	0, 4, 1		0	0
89	89	177	177	0.5	1/4	1/4	2/4	2	1	V7(4)		D	bIII	I	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
89	89	355/2	355/2	1.5	3/8	3/8	2/4	2	1	V7		D	bIII	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90	179	179	2.0	1/4	1/4	2/4	2	1	I]		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
91	91	181	181	0.5	1/4	1/4	2/4	2	1	V65(4)		D	bIII		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
91	91	363/2	363/2	1.5	3/8	3/8	2/4	2	1	V65		D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
92	92	183	183	1.0	1/4	1/4	2/4	2	1	I}		D	bIII		I		I						}	M	0	0	0, 4, 1		0	0
93	93	184	184	2.0	0	0	2/4	2	1	vi6{		D	bIII		vi6		vi		6				{	m	0	0	0, 4, 3		3	0
94	94	186	186	2.0	0	0	2/4	2	1	ii		D	bIII		ii		ii							m	0	0	2, -1, 3		2	2
95	95	188	188	2.0	0	0	2/4	2	1	I.V6/V		D	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
96	96	190	190	2.0	0	0	2/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
97	97	192	192	1.0	0	0	2/4	2	1	bIII.V+6/IV{		D	bIII		V+6/IV		V	+	6		IV		{	+	0	0	4, 8, 0		0	4
97	97	193	193	1.0	1/4	1/4	2/4	2	1	IV		D	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
98	98	194	194	1.0	0	0	2/4	2	1	V+6/V		D	bIII		V+6/V		V	+	6		V			+	0	0	6, 10, 2		2	6
98	98	195	195	1.0	1/4	1/4	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
99	99	196	196	1.0	0	0	2/4	2	1	V+6		D	bIII		V+6		V	+	6					+	0	0	5, 9, 1		1	5
99	99	197	197	1.0	1/4	1/4	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
100	100	198	198	1.0	0	0	2/4	2	1	V+6/IV		D	bIII		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
100	100	199	199	1.0	1/4	1/4	2/4	2	1	IV}		D	bIII		IV		IV						}	M	0	0	-1, 3, 0		-1	-1
101	101	200	200	1.0	0	0	2/4	2	1	iv.i6{		D	iv		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
101	101	201	201	0.5	1/4	1/4	2/4	2	1	#viio6(2)		D	iv		#viio6(2)		#vii	o	6	2				o	0	1	2, -1, 0		5	2
101	101	403/2	403/2	0.5	3/8	3/8	2/4	2	1	#viio6		D	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
102	102	202	202	0.5	0	0	2/4	2	1	V7(#9)		D	iv		V7(#9)		V		7	#9				Mm7	0	1	1, 5, 2, -1	3	1	1
102	102	405/2	405/2	0.5	1/8	1/8	2/4	2	1	V7		D	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
102	102	203	203	1.0	1/4	1/4	2/4	2	1	i		D	iv		i		i							m	0	1	0, -3, 1		0	0
103	103	204	204	1.0	0	0	2/4	2	1	i6		D	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
103	103	205	205	0.5	1/4	1/4	2/4	2	1	#viio6(2)		D	iv		#viio6(2)		#vii	o	6	2				o	0	1	2, -1, 0		5	2
103	103	411/2	411/2	0.5	3/8	3/8	2/4	2	1	#viio6		D	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
104	104	206	206	0.5	0	0	2/4	2	1	V7(#9)		D	iv		V7(#9)		V		7	#9				Mm7	0	1	1, 5, 2, -1	3	1	1
104	104	413/2	413/2	0.5	1/8	1/8	2/4	2	1	V7		D	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
104	104	207	207	1.0	1/4	1/4	2/4	2	1	i|PAC}		D	iv		i		i					PAC	}	m	0	1	0, -3, 1		0	0
105	105	208	208	1.0	0	0	2/4	2	1	IV.V+6/IV{		D	IV		V+6/IV		V	+	6		IV		{	+	0	0	4, 8, 0		0	4
105	105	209	209	1.0	1/4	1/4	2/4	2	1	IV		D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
106	106	210	210	1.0	0	0	2/4	2	1	V+6/V		D	IV		V+6/V		V	+	6		V			+	0	0	6, 10, 2		2	6
106	106	211	211	1.0	1/4	1/4	2/4	2	1	V		D	IV		V		V							M	0	0	1, 5, 2		1	1
107	107	212	212	1.0	0	0	2/4	2	1	V+6		D	IV		V+6		V	+	6					+	0	0	5, 9, 1		1	5
107	107	213	213	1.0	1/4	1/4	2/4	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
108	108	214	214	1.0	0	0	2/4	2	1	V+6/IV		D	IV		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
108	108	215	215	1.0	1/4	1/4	2/4	2	1	IV}		D	IV		IV		IV						}	M	0	0	-1, 3, 0		-1	-1
109	109	216	216	1.0	0	0	2/4	2	1	v.i6{		D	v		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
109	109	217	217	0.5	1/4	1/4	2/4	2	1	#viio6(2)		D	v		#viio6(2)		#vii	o	6	2				o	0	1	2, -1, 0		5	2
109	109	435/2	435/2	0.5	3/8	3/8	2/4	2	1	#viio6		D	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
110	110	218	218	0.5	0	0	2/4	2	1	V7(#9)		D	v		V7(#9)		V		7	#9				Mm7	0	1	1, 5, 2, -1	3	1	1
110	110	437/2	437/2	0.5	1/8	1/8	2/4	2	1	V7		D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
110	110	219	219	1.0	1/4	1/4	2/4	2	1	i		D	v		i		i							m	0	1	0, -3, 1		0	0
111	111	220	220	1.0	0	0	2/4	2	1	i6		D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
111	111	221	221	0.5	1/4	1/4	2/4	2	1	#viio6(2)		D	v		#viio6(2)		#vii	o	6	2				o	0	1	2, -1, 0		5	2
111	111	443/2	443/2	0.5	3/8	3/8	2/4	2	1	#viio6		D	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
112	112	222	222	0.5	0	0	2/4	2	1	V7(#9)		D	v		V7(#9)		V		7	#9				Mm7	0	1	1, 5, 2, -1	3	1	1
112	112	445/2	445/2	0.5	1/8	1/8	2/4	2	1	V7		D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
112	112	223	223	1.0	1/4	1/4	2/4	2	1	i|PAC}		D	v		i		i					PAC	}	m	0	1	0, -3, 1		0	0
113	113	224	224	1.0	0	0	2/4	2	1	i6{		D	v		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
113	113	225	225	1.0	1/4	1/4	2/4	2	1	i[V7		D	v	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
114	114	226	226	1.0	0	0	2/4	2	1	i		D	v	i	i		i							m	0	1	0, -3, 1		0	0
114	114	227	227	1.0	1/4	1/4	2/4	2	1	V7		D	v	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
