mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	1/2	1/2	1.0	1/8	1/2	6/8	2	1	b.i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
2	1	3/2	3/2	1.0	0	0	6/8	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
2	1	5/2	5/2	1.0	1/4	1/4	6/8	2	1	#viio6		b	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
2	1	7/2	7/2	2.0	1/2	1/2	6/8	2	1	VI6		b	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
3	2	11/2	11/2	1.0	1/4	1/4	6/8	2	1	V6		b	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
3	2	13/2	13/2	2.0	1/2	1/2	6/8	2	1	vo6	V7(b9)/IV	b	i	i	vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
4	3	17/2	17/2	1.0	1/4	1/4	6/8	2	1	IV6		b	i	i	IV6		IV		6					M	1	1	3, 0, -1		-1	3
4	3	19/2	19/2	1.0	1/2	1/2	6/8	2	1	#viio2		b	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
5	4	21/2	21/2	1.0	0	0	6/8	2	1	V(6)		b	i	i	V(6)		V			6				M	1	1	1, 5, -3		1	1
5	4	23/2	23/2	0.5	1/4	1/4	6/8	2	1	#viio64		b	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
5	4	12	12	1.5	3/8	3/8	6/8	2	1	i]|PAC}		b	i	i	i		i					PAC	}	m	1	1	0, -3, 1		0	0
5	4	25/2	25/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
6	5	27/2	27/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
6	5	29/2	29/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
6	5	15	15	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
7	6	33/2	33/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
7	6	35/2	35/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	6	18	18	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
7	6	37/2	37/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
8	7	39/2	39/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
8	7	41/2	41/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
8	7	21	21	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
9	8	45/2	45/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
9	8	47/2	47/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	8	24	24	0.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
9	8	49/2	49/2	1.0	1/2	1/2	6/8	2	1	i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
10	9	51/2	51/2	1.0	0	0	6/8	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
10	9	53/2	53/2	1.0	1/4	1/4	6/8	2	1	#viio6		b	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
10	9	55/2	55/2	2.0	1/2	1/2	6/8	2	1	VI6		b	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
11	10	59/2	59/2	1.0	1/4	1/4	6/8	2	1	V6		b	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
11	10	61/2	61/2	2.0	1/2	1/2	6/8	2	1	vo6	V7(b9)/IV	b	i	i	vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
12	11	65/2	65/2	1.0	1/4	1/4	6/8	2	1	IV6		b	i	i	IV6		IV		6					M	1	1	3, 0, -1		-1	3
12	11	67/2	67/2	1.0	1/2	1/2	6/8	2	1	#viio2		b	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
13	12	69/2	69/2	1.0	0	0	6/8	2	1	V(6)		b	i	i	V(6)		V			6				M	1	1	1, 5, -3		1	1
13	12	71/2	71/2	0.5	1/4	1/4	6/8	2	1	#viio64		b	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	12	36	36	1.5	3/8	3/8	6/8	2	1	i]|PAC}		b	i	i	i		i					PAC	}	m	1	1	0, -3, 1		0	0
13	12	73/2	73/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
14	13	75/2	75/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
14	13	77/2	77/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
14	13	39	39	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
15	14	81/2	81/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
15	14	83/2	83/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	42	42	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
15	14	85/2	85/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
16	15	87/2	87/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
16	15	89/2	89/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
16	15	45	45	0.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
