mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
24	24	1/4	1/4	4/4	2	1	vi.i{				Eb	vi		i		i						{	m	0	1	0, -3, 1		0.0	0.0	0	7	0.0	0.0	0.625	0.0
24	24	1/2	1/2	4/4	2	1	V6				Eb	vi		V6		V		6					M	0	1	5, 2, 1		1.0	5.0	0	7	0.0	0.0	0.625	0.0
24	24	3/4	3/4	4/4	2	1	Fr6				Eb	vi		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2.0	-4.0	0	7	0.0	0.0	0.625	0.0
25	25	0	0	4/4	2	1	V				Eb	vi		V		V							M	0	1	1, 5, 2		1.0	1.0	0	8	0.0	0.0	0.6875	0.0
25	25	1/4	1/4	4/4	2	1	#viio43				Eb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5.0	-1.0	0	7	0.0	0.0	0.5625	0.0
25	25	1/2	1/2	4/4	2	1	i6				Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0.0	-3.0	0	6	0.0	0.0	0.5	0.0
25	25	3/4	3/4	4/4	2	1	V43				Eb	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1.0	2.0	0	7	0.0	0.0	0.5625	0.0
26	26	0	0	4/4	2	1	i}				Eb	vi		i		i						}	m	0	1	0, -3, 1		0.0	0.0	0	11	0.0	0.0	1.375	0.0
26	26	1/4	1/4	4/4	2	1	iv				Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1.0	-1.0	0	8	0.0	0.0	4.0	0.0
26	26	3/4	3/4	4/4	2	1	I.V				Eb	I		V		V							M	0	0	-2, 2, -1		-2.0	-2.0	0	8	0.0	0.0	2.0	0.0
27	27	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	0	8	0.0	0.0	1.0	0.0
27	27	1/8	1/8	4/4	2	1	vi				Eb	I		vi		vi							m	0	0	0, -3, 1		0.0	0.0	0	6	0.0	0.0	0.75	0.0
27	27	1/4	1/4	4/4	2	1	ii				Eb	I		ii		ii							m	0	0	-1, -4, 0		-1.0	-1.0	0	8	0.0	0.0	4.0	0.0
27	27	3/4	3/4	4/4	2	1	V				Eb	I		V		V							M	0	0	-2, 2, -1		-2.0	-2.0	0	8	0.0	0.0	2.0	0.0
28	28	0	0	4/4	2	1	I|IAC}				Eb	I		I		I					IAC	}	M	0	0	-3, 1, -2		-3.0	-3.0	0	15	0.0	0.0	1.625	0.0
28	28	1/2	1/2	4/4	2	1	V43(4)				Eb	I		V43(4)		V		43	4				Mm7	0	0	-1, -4, -2, -3		-2.0	-1.0	0	7	0.0	0.0	0.625	0.0
28	28	3/4	3/4	4/4	2	1	I6				Eb	I		I6		I		6					M	0	0	1, -2, -3		-3.0	1.0	0	7	0.0	0.0	0.625	0.0
29	29	0	0	4/4	2	1	IV				Eb	I		IV		IV							M	0	0	-4, 0, -3		-4.0	-4.0	0	7	0.0	0.0	0.625	0.0
29	29	1/4	1/4	4/4	2	1	vi.V				Eb	vi		V		V							M	0	1	1, 5, 2		1.0	1.0	0	7	0.0	0.0	0.625	0.0
29	29	1/2	1/2	4/4	2	1	V43(4)/V				Eb	vi		V43(4)/V		V		43	4	V			Mm7	0	1	3, 0, 2, 1		2.0	3.0	0	7	0.0	0.0	0.625	0.0
29	29	3/4	3/4	4/4	2	1	V6				Eb	vi		V6		V		6					M	0	1	5, 2, 1		1.0	5.0	0	7	0.0	0.0	0.625	0.0
30	30	0	0	4/4	2	1	i}				Eb	vi		i		i						}	m	0	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	0.75	0.0
30	30	1/8	1/8	4/4	2	1	V.ii2{				Eb	V		ii2		ii		2				{	mm7	0	0	-2, 0, -3, 1		0.0	-2.0	0	7	0.0	0.0	0.875	0.0
30	30	1/4	1/4	4/4	2	1	V6				Eb	V		V6		V		6					M	0	0	3, 0, -1		-1.0	3.0	0	11	0.0	0.0	2.875	0.0
30	30	3/4	3/4	4/4	2	1	V+6				Eb	V		V+6		V	+	6					+	0	0	3, 7, -1		-1.0	3.0	2	5	0.2857142857142857	0.25	1.0	0.2
31	31	0	0	4/4	2	1	I				Eb	V		I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	0.625	0.0
31	31	1/8	1/8	4/4	2	1	ii2				Eb	V		ii2		ii		2					mm7	0	0	-2, 0, -3, 1		0.0	-2.0	0	7	0.0	0.0	0.875	0.0
31	31	1/4	1/4	4/4	2	1	V6				Eb	V		V6		V		6					M	0	0	3, 0, -1		-1.0	3.0	0	11	0.0	0.0	2.875	0.0
31	31	3/4	3/4	4/4	2	1	V+6				Eb	V		V+6		V	+	6					+	0	0	3, 7, -1		-1.0	3.0	2	5	0.2857142857142857	0.25	1.0	0.2
32	32	0	0	4/4	2	1	I[I|IAC}{				Eb	V	I	I		I					IAC	}{	M	0	0	-2, 2, -1		-2.0	-2.0	0	8	0.0	0.0	0.6875	0.0
32	32	1/4	1/4	4/4	2	1	viio43				Eb	V	I	viio43		vii	o	43					o7	0	0	-3, -6, 3, 0		3.0	-3.0	1	6	0.14285714285714285	0.125	0.5	0.2
32	32	1/2	1/2	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	0.625	0.0
32	32	3/4	3/4	4/4	2	1	viio43				Eb	V	I	viio43		vii	o	43					o7	0	0	-3, -6, 3, 0		3.0	-3.0	1	5	0.16666666666666666	0.125	0.375	0.25
33	33	0	0	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
33	33	1/4	1/4	4/4	2	1	viio65				Eb	V	I	viio65		vii	o	65					o7	0	0	0, -3, -6, 3		3.0	0.0	1	5	0.16666666666666666	0.125	0.375	0.25
33	33	1/2	1/2	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
33	33	3/4	3/4	4/4	2	1	viio43				Eb	V	I	viio43		vii	o	43					o7	0	0	-3, -6, 3, 0		3.0	-3.0	1	5	0.16666666666666666	0.125	0.375	0.25
34	34	0	0	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
34	34	1/4	1/4	4/4	2	1	viio65				Eb	V	I	viio65		vii	o	65					o7	0	0	0, -3, -6, 3		3.0	0.0	1	5	0.16666666666666666	0.125	0.375	0.25
34	34	1/2	1/2	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
34	34	3/4	3/4	4/4	2	1	viio2				Eb	V	I	viio2		vii	o	2					o7	0	0	-6, 3, 0, -3		3.0	-6.0	1	5	0.16666666666666666	0.125	0.375	0.25
35	35	0	0	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
35	35	1/4	1/4	4/4	2	1	viio2				Eb	V	I	viio2		vii	o	2					o7	0	0	-6, 3, 0, -3		3.0	-6.0	1	5	0.16666666666666666	0.125	0.375	0.25
35	35	1/2	1/2	4/4	2	1	I				Eb	V	I	I		I							M	0	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	0.5	0.0
35	35	3/4	3/4	4/4	2	1	viio2				Eb	V	I	viio2		vii	o	2					o7	0	0	-6, 3, 0, -3		3.0	-6.0	1	5	0.16666666666666666	0.125	0.375	0.25
36	36	0	0	4/4	2	1	I]|IAC}				Eb	V	I	I		I					IAC	}	M	0	0	-2, 2, -1		-2.0	-2.0	0	14	0.0	0.0	1.25	0.0
37	37	0	0	4/4	2	1	I.I{				Eb	I		I		I						{	M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.1666666666666665	0.037037037037037035
37	37	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	4	0.0	0.0	0.375	0.0
37	37	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.25	0.0
37	37	3/4	3/4	4/4	2	1	I64(+6)				Eb	I		I64(+6)		I		64	+6				M	0	0	-2, -3, 1	0	-3.0	-2.0	0	5	0.0	0.0	1.0	0.0
38	38	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
38	38	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
38	38	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.125	1.125	0.1
38	38	3/4	3/4	4/4	2	1	I64(+6)				Eb	I		I64(+6)		I		64	+6				M	0	0	-2, -3, 1	0	-3.0	-2.0	0	4	0.0	0.0	0.75	0.0
39	39	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
39	39	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
39	39	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	5	0.16666666666666666	0.08333333333333333	0.8333333333333334	0.0909090909090909
39	39	3/4	3/4	4/4	2	1	I64				Eb	I		I64		I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	4	0.0	0.0	0.5	0.0
40	40	0	0	4/4	2	1	I[V				Eb	I	I	V		V							M	0	0	-2, 2, -1		-2.0	-2.0	2	6	0.25	0.20833333333333334	1.7916666666666667	0.10416666666666667
40	40	1/4	1/4	4/4	2	1	V(64#2)				Eb	I	I	V(64#2)		V			64#2				M	0	0	-2, 7, -3, 1		-2.0	-2.0	0	5	0.0	0.0	0.5	0.0
40	40	1/2	1/2	4/4	2	1	V6]				Eb	I	I	V6		V		6					M	0	0	2, -1, -2		-2.0	2.0	0	3	0.0	0.0	0.625	0.0
40	40	3/4	3/4	4/4	2	1	V7(9)				Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	5	0.0	0.0	1.0	0.0
40	40	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
41	41	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
41	41	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
41	41	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	2	4	0.3333333333333333	0.25	0.625	0.2857142857142857
41	41	3/4	3/4	4/4	2	1	V7(9)				Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	5	0.0	0.0	1.0	0.0
41	41	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
42	42	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	1.2916666666666667	0.0606060606060606
42	42	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	1	5	0.16666666666666666	0.5	1.0	0.3333333333333333
42	42	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
42	42	3/4	3/4	4/4	2	1	V7(9)				Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	4	0.0	0.0	0.875	0.0
42	42	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.125	0.0
43	43	0	0	4/4	2	1	I|IAC}				Eb	I		I		I					IAC	}	M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	1.2916666666666667	0.0606060606060606
43	43	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
43	43	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
43	43	3/4	3/4	4/4	2	1	V7(9){				Eb	I		V7(9)		V		7	9			{	Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	6	0.0	0.0	1.1666666666666667	0.0
43	43	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.08333333333333333	0.0
44	44	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.1666666666666665	0.037037037037037035
44	44	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	4	0.0	0.0	0.375	0.0
44	44	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.25	0.0
44	44	3/4	3/4	4/4	2	1	I64(+6)				Eb	I		I64(+6)		I		64	+6				M	0	0	-2, -3, 1	0	-3.0	-2.0	0	5	0.0	0.0	1.0	0.0
45	45	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
45	45	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
45	45	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.125	1.125	0.1
45	45	3/4	3/4	4/4	2	1	I64(+6)				Eb	I		I64(+6)		I		64	+6				M	0	0	-2, -3, 1	0	-3.0	-2.0	0	4	0.0	0.0	0.75	0.0
46	46	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
46	46	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
46	46	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	5	0.16666666666666666	0.08333333333333333	0.8333333333333334	0.0909090909090909
46	46	3/4	3/4	4/4	2	1	I64				Eb	I		I64		I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	4	0.0	0.0	0.5	0.0
47	47	0	0	4/4	2	1	I[V				Eb	I	I	V		V							M	0	0	-2, 2, -1		-2.0	-2.0	2	6	0.25	0.20833333333333334	1.7916666666666667	0.10416666666666667
47	47	1/4	1/4	4/4	2	1	V(64#2)				Eb	I	I	V(64#2)		V			64#2				M	0	0	-2, 7, -3, 1		-2.0	-2.0	0	5	0.0	0.0	0.5	0.0
47	47	1/2	1/2	4/4	2	1	V6]				Eb	I	I	V6		V		6					M	0	0	2, -1, -2		-2.0	2.0	0	3	0.0	0.0	0.625	0.0
47	47	3/4	3/4	4/4	2	1	V7(9)				Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	5	0.0	0.0	1.0	0.0
47	47	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
48	48	0	0	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	6	0.14285714285714285	0.08333333333333333	2.4166666666666665	0.03333333333333333
48	48	1/4	1/4	4/4	2	1	I(6#4)				Eb	I		I(6#4)		I			6#4				M	0	0	-3, 1, 3, 0		-3.0	-3.0	0	3	0.0	0.0	0.25	0.0
48	48	1/2	1/2	4/4	2	1	I				Eb	I		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	2	4	0.3333333333333333	0.25	0.625	0.2857142857142857
48	48	3/4	3/4	4/4	2	1	V7(9)				Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2.0	-2.0	0	5	0.0	0.0	1.0	0.0
48	48	7/8	7/8	4/4	2	1	V7				Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
