mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	5	6	5a	15	15	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
7	6	7	6a	33/2	33/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
7	6	7	6a	35/2	35/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	6	7	6a	18	18	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
7	6	7	6a	37/2	37/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
8	7	8	7a	39/2	39/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
8	7	8	7a	41/2	41/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
8	7	8	7a	21	21	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
9	8	9	8a	45/2	45/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
9	8	9	8a	47/2	47/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	8	9	8a	24	24	0.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
9	8	9	8a	49/2	49/2	1.0	1/2	1/2	6/8	2	1	i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
10	9	10	9a	51/2	51/2	1.0	0	0	6/8	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
10	9	10	9a	53/2	53/2	1.0	1/4	1/4	6/8	2	1	#viio6		b	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
10	9	10	9a	55/2	55/2	2.0	1/2	1/2	6/8	2	1	VI6		b	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
11	10	11	10a	59/2	59/2	1.0	1/4	1/4	6/8	2	1	V6		b	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
11	10	11	10a	61/2	61/2	2.0	1/2	1/2	6/8	2	1	vo6	V7(b9)/IV	b	i	i	vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
12	11	12	11a	65/2	65/2	1.0	1/4	1/4	6/8	2	1	IV6		b	i	i	IV6		IV		6					M	1	1	3, 0, -1		-1	3
12	11	12	11a	67/2	67/2	1.0	1/2	1/2	6/8	2	1	#viio2		b	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
13	12	13	12a	69/2	69/2	1.0	0	0	6/8	2	1	V(6)		b	i	i	V(6)		V			6				M	1	1	1, 5, -3		1	1
13	12	13	12a	71/2	71/2	0.5	1/4	1/4	6/8	2	1	#viio64		b	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	12	13	12a	36	36	1.5	3/8	3/8	6/8	2	1	i]|PAC}		b	i	i	i		i					PAC	}	m	1	1	0, -3, 1		0	0
13	12	13	12a	73/2	73/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
14	13	14	13a	75/2	75/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
14	13	14	13a	77/2	77/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
14	13	14	13a	39	39	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
15	14	15	14a	81/2	81/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
15	14	15	14a	83/2	83/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	15	14a	42	42	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
15	14	15	14a	85/2	85/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
16	15	16	15a	87/2	87/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
16	15	16	15a	89/2	89/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
16	15	16	15a	45	45	0.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
16	15	16	15a	91/2	91/2	0.5	1/2	1/2	6/8	2	1	V.viio65		b	V		viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
16	15	16	15a	46	46	0.5	5/8	5/8	6/8	2	1	V43		b	V		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
17	16	17	16a	93/2	93/2	1.0	0	0	6/8	2	1	V7		b	V		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
17	16	17	16a	95/2	95/2	0.5	1/4	1/4	6/8	2	1	V43		b	V		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
17	16	17	16a	48	48	0.5	3/8	3/8	6/8	2	1	I|PAC}		b	V		I		I					PAC	}	M	1	0	0, 4, 1		0	0
17	16	17	16a	97/2	97/2	1.0	1/2	1/2	6/8	2	1	i.i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
18	17	18	17a	99/2	99/2	1.0	0	0	6/8	2	1	V[i6		b	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
18	17	18	17a	101/2	101/2	1.0	1/4	1/4	6/8	2	1	V7		b	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	17	18	17a	103/2	103/2	2.0	1/2	1/2	6/8	2	1	VI6		b	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
19	18	19	18a	107/2	107/2	1.0	1/4	1/4	6/8	2	1	V]		b	i	V	V		V							M	1	1	1, 5, 2		1	1
19	18	19	18a	109/2	109/2	1.5	1/2	1/2	6/8	2	1	iv.ii%2		b	iv		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
20	19	20	19a	56	56	1.5	1/8	1/8	6/8	2	1	ii%65		b	iv		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
20	19	20	19a	115/2	115/2	2.0	1/2	1/2	6/8	2	1	ii%7		b	iv		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
21	20	21	20a	119/2	119/2	0.5	1/4	1/4	6/8	2	1	V7		b	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	20	21	20a	60	60	0.5	3/8	3/8	6/8	2	1	i|PAC}		b	iv		i		i					PAC	}	m	1	1	0, -3, 1		0	0
21	20	21	20a	121/2	121/2	1.0	1/2	1/2	6/8	2	1	i6{		b	iv		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
22	21	22	21a	123/2	123/2	1.0	0	0	6/8	2	1	V[i6		b	iv	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
22	21	22	21a	125/2	125/2	1.0	1/4	1/4	6/8	2	1	V7		b	iv	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	21	22	21a	127/2	127/2	2.0	1/2	1/2	6/8	2	1	VI6		b	iv	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
23	22	23	22a	131/2	131/2	1.0	1/4	1/4	6/8	2	1	V]		b	iv	V	V		V							M	1	1	1, 5, 2		1	1
23	22	23	22a	133/2	133/2	1.5	1/2	1/2	6/8	2	1	iv/iv.ii%2		b	iv/iv		ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
24	23	24	23a	68	68	1.5	1/8	1/8	6/8	2	1	ii%65		b	iv/iv		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
24	23	24	23a	139/2	139/2	2.0	1/2	1/2	6/8	2	1	ii%7		b	iv/iv		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
25	24	25	24a	143/2	143/2	0.5	1/4	1/4	6/8	2	1	V7		b	iv/iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	24	25	24a	72	72	0.5	3/8	3/8	6/8	2	1	i[i|PAC}		b	iv/iv	i	i		i					PAC	}	m	1	1	0, -3, 1		0	0
25	24	25	24a	145/2	145/2	0.5	1/2	1/2	6/8	2	1	VI{	i(6){	b	iv/iv	i	VI		VI						{	M	1	1	-4, 0, -3		-4	-4
25	24	25	24a	73	73	0.5	5/8	5/8	6/8	2	1	i		b	iv/iv	i	i		i							m	1	1	0, -3, 1		0	0
26	25	26	25a	147/2	147/2	1.0	0	0	6/8	2	1	#viio2		b	iv/iv	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
26	25	26	25a	149/2	149/2	1.0	1/4	1/4	6/8	2	1	i		b	iv/iv	i	i		i							m	1	1	0, -3, 1		0	0
26	25	26	25a	151/2	151/2	0.5	1/2	1/2	6/8	2	1	i(6)		b	iv/iv	i	i(6)		i			6				m	1	1	0, -3, -4		0	0
26	25	26	25a	76	76	0.5	5/8	5/8	6/8	2	1	i		b	iv/iv	i	i		i							m	1	1	0, -3, 1		0	0
27	26	27	26a	153/2	153/2	1.0	0	0	6/8	2	1	#viio2		b	iv/iv	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
27	26	27	26a	155/2	155/2	2.0	1/4	1/4	6/8	2	1	i]}		b	iv/iv	i	i		i						}	m	1	1	0, -3, 1		0	0
27	26	27	26a	157/2	157/2	0.0	1/2	1/2	6/8	2	1	{		b	iv/iv										{		1	1				
28	27	28	27a	159/2	159/2	1.0	0	0	6/8	2	1	bII.I[vii%2		b	bII	I	vii%2		vii	%	2					%7	1	0	3, 5, 2, -1		5	3
28	27	28	27a	161/2	161/2	1.0	1/4	1/4	6/8	2	1	I(b6)		b	bII	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
28	27	28	27a	163/2	163/2	0.5	1/2	1/2	6/8	2	1	vi	I(6)	b	bII	I	vi		vi							m	1	0	3, 0, 4		3	3
28	27	28	27a	82	82	0.5	5/8	5/8	6/8	2	1	I(b6)		b	bII	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
29	28	29	28a	165/2	165/2	1.0	0	0	6/8	2	1	vii%2		b	bII	I	vii%2		vii	%	2					%7	1	0	3, 5, 2, -1		5	3
29	28	29	28a	167/2	167/2	1.0	1/4	1/4	6/8	2	1	I(b6)		b	bII	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
29	28	29	28a	169/2	169/2	1.0	1/2	1/2	6/8	2	1	I]		b	bII	I	I		I							M	1	0	0, 4, 1		0	0
30	29	30	29a	171/2	171/2	1.0	0	0	6/8	2	1	iv.i[#viio2		b	iv	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
30	29	30	29a	173/2	173/2	2.0	1/4	1/4	6/8	2	1	i]		b	iv	i	i		i							m	1	1	0, -3, 1		0	0
31	30	31	30a	177/2	177/2	1.0	0	0	6/8	2	1	VI.I[vii%2		b	VI	I	vii%2		vii	%	2					%7	1	0	3, 5, 2, -1		5	3
31	30	31	30a	179/2	179/2	1.0	1/4	1/4	6/8	2	1	I(b6)		b	VI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
31	30	31	30a	181/2	181/2	1.0	1/2	1/2	6/8	2	1	I]		b	VI	I	I		I							M	1	0	0, 4, 1		0	0
32	31	32	31a	183/2	183/2	1.0	0	0	6/8	2	1	i.i[#viio2		b	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
32	31	32	31a	185/2	185/2	2.0	1/4	1/4	6/8	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
33	32	33	32a	189/2	189/2	1.0	0	0	6/8	2	1	III.I[vii%2		b	III	I	vii%2		vii	%	2					%7	1	0	3, 5, 2, -1		5	3
33	32	33	32a	191/2	191/2	4.0	1/4	1/4	6/8	2	1	I+]	I(b6)]	b	III	I	I+		I	+						+	1	0	0, 4, 8		0	0
34	33	34	33a	199/2	199/2	3.0	1/2	1/2	6/8	2	1	i.V43		b	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
35	34	35	34a	205/2	205/2	6.0	1/2	1/2	6/8	2	1	V7|HC}		b	i		V7		V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1
37	36	37	36a	217/2	217/2	1.0	1/2	1/2	6/8	2	1	i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
38	37	38	37a	219/2	219/2	1.0	0	0	6/8	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
38	37	38	37a	221/2	221/2	1.0	1/4	1/4	6/8	2	1	#viio6		b	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
38	37	38	37a	223/2	223/2	2.0	1/2	1/2	6/8	2	1	VI6		b	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
39	38	39	38a	227/2	227/2	1.0	1/4	1/4	6/8	2	1	V6		b	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
39	38	39	38a	229/2	229/2	2.0	1/2	1/2	6/8	2	1	vo6	V7(b9)/IV	b	i	i	vo6		v	o	6					o	1	1	-2, -5, 1		1	-2
40	39	40	39a	233/2	233/2	1.0	1/4	1/4	6/8	2	1	IV6		b	i	i	IV6		IV		6					M	1	1	3, 0, -1		-1	3
40	39	40	39a	235/2	235/2	1.0	1/2	1/2	6/8	2	1	#viio2		b	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
41	40	41	40a	237/2	237/2	1.0	0	0	6/8	2	1	V(6)		b	i	i	V(6)		V			6				M	1	1	1, 5, -3		1	1
41	40	41	40a	239/2	239/2	0.5	1/4	1/4	6/8	2	1	#viio64		b	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
41	40	41	40a	120	120	1.5	3/8	3/8	6/8	2	1	i]|PAC}		b	i	i	i		i					PAC	}	m	1	1	0, -3, 1		0	0
41	40	41	40a	241/2	241/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
42	41	42	41a	243/2	243/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
42	41	42	41a	245/2	245/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
42	41	42	41a	123	123	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
43	42	43	42a	249/2	249/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
43	42	43	42a	251/2	251/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	42	43	42a	126	126	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
43	42	43	42a	253/2	253/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
44	43	44	43a	255/2	255/2	1.0	0	0	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
44	43	44	43a	257/2	257/2	0.5	1/4	1/4	6/8	2	1	iv65		b	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
44	43	44	43a	129	129	1.5	3/8	3/8	6/8	2	1	Ger6		b	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
45	44	45	44a	261/2	261/2	1.0	0	0	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
45	44	45	44a	263/2	263/2	0.5	1/4	1/4	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	45	44a	132	132	1.5	3/8	3/8	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
45	44	45	44a	265/2	265/2	0.0	1/2	1/2	6/8	2	1	{		b	i										{		1	1				
46	45	46	45a	267/2	267/2	1.0	0	0	6/8	2	1	III.V6		b	III		V6		V		6					M	1	0	5, 2, 1		1	5
46	45	46	45a	269/2	269/2	0.5	1/4	1/4	6/8	2	1	V65		b	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
46	45	46	45a	135	135	1.5	3/8	3/8	6/8	2	1	I|IAC}		b	III		I		I					IAC	}	M	1	0	0, 4, 1		0	0
46	45	46	45a	271/2	271/2	0.0	1/2	1/2	6/8	2	1	{		b	III										{		1	0				
47	46	47	46a	273/2	273/2	1.0	0	0	6/8	2	1	V.V6		b	V		V6		V		6					M	1	0	5, 2, 1		1	5
47	46	47	46a	275/2	275/2	0.5	1/4	1/4	6/8	2	1	V65		b	V		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
47	46	47	46a	138	138	0.5	3/8	3/8	6/8	2	1	I}		b	V		I		I						}	M	1	0	0, 4, 1		0	0
47	46	47	46a	277/2	277/2	0.5	1/2	1/2	6/8	2	1	i.V6{		b	i		V6		V		6				{	M	1	1	5, 2, 1		1	5
47	46	47	46a	139	139	0.5	5/8	5/8	6/8	2	1	V65		b	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
48	47	48	47a	279/2	279/2	0.5	0	0	6/8	2	1	#vi%7		b	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
48	47	48	47a	140	140	0.5	1/8	1/8	6/8	2	1	V6		b	i		V6		V		6					M	1	1	5, 2, 1		1	5
48	47	48	47a	281/2	281/2	0.5	1/4	1/4	6/8	2	1	V65		b	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
48	47	48	47a	141	141	0.5	3/8	3/8	6/8	2	1	#vi%7		b	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
48	47	48	47a	283/2	283/2	0.5	1/2	1/2	6/8	2	1	V6		b	i		V6		V		6					M	1	1	5, 2, 1		1	5
48	47	48	47a	142	142	0.5	5/8	5/8	6/8	2	1	V65		b	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
49	48	49	48a	285/2	285/2	0.5	0	0	6/8	2	1	#vi%7		b	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
49	48	49	48a	143	143	0.5	1/8	1/8	6/8	2	1	V6		b	i		V6		V		6					M	1	1	5, 2, 1		1	5
49	48	49	48a	287/2	287/2	0.5	1/4	1/4	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
49	48	49	48a	144	144	1.5	3/8	3/8	6/8	2	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
50	49	50	49a	291/2	291/2	12.0	0	0	6/8	2	1	ii%65		b	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
54	53	54	53a	315/2	315/2	3.0	0	0	6/8	2	1	V(64)		b	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
55	54	55	54a	321/2	321/2	0.5	0	0	6/8	2	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
55	54	55	54a	161	161	0.5	1/8	1/8	6/8	2	1	iv	V2	b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
55	54	55	54a	323/2	323/2	0.5	1/4	1/4	6/8	2	1	iio	V43	b	i		iio		ii	o						o	1	1	2, -1, -4		2	2
55	54	55	54a	162	162	0.5	3/8	3/8	6/8	2	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
55	54	55	54a	325/2	325/2	0.5	1/2	1/2	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
55	54	55	54a	163	163	0.5	5/8	5/8	6/8	2	1	iio	V2	b	i		iio		ii	o						o	1	1	2, -1, -4		2	2
56	55	56	55a	327/2	327/2	0.5	0	0	6/8	2	1	#viio	V65	b	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
56	55	56	55a	164	164	0.5	1/8	1/8	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
56	55	56	55a	329/2	329/2	0.5	1/4	1/4	6/8	2	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
56	55	56	55a	165	165	0.5	3/8	3/8	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
56	55	56	55a	331/2	331/2	0.5	1/2	1/2	6/8	2	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
56	55	56	55a	166	166	0.5	5/8	5/8	6/8	2	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
57	56	57	56a	333/2	333/2	0.5	0	0	6/8	2	1	iio	V43	b	i		iio		ii	o						o	1	1	2, -1, -4		2	2
57	56	57	56a	167	167	0.5	1/8	1/8	6/8	2	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
57	56	57	56a	335/2	335/2	0.5	1/4	1/4	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
57	56	57	56a	168	168	0.5	3/8	3/8	6/8	2	1	iio	V43	b	i		iio		ii	o						o	1	1	2, -1, -4		2	2
57	56	57	56a	337/2	337/2	0.5	1/2	1/2	6/8	2	1	#viio	V65	b	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
57	56	57	56a	169	169	0.5	5/8	5/8	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
58	57	58	57a	339/2	339/2	0.5	0	0	6/8	2	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
58	57	58	57a	170	170	0.5	1/8	1/8	6/8	2	1	VI		b	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	57	58	57a	341/2	341/2	0.5	1/4	1/4	6/8	2	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
58	57	58	57a	171	171	1.0	3/8	3/8	6/8	2	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
58	57	58	57a	172	172	0.5	5/8	5/8	6/8	2	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	58	59	58a	345/2	345/2	1.5	0	0	6/8	2	1	i|PAC}		b	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
59	58	59	58a	173	173	0.0	1/8	1/8	6/8	2	1	{		b	i										{		1	1				
59	58	59	58a	174	174	3.0	3/8	3/8	6/8	2	1	ii%43		b	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
60	59	60	59a	177	177	1.0	3/8	3/8	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
60	59	60	59a	178	178	0.5	5/8	5/8	6/8	2	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
61	60	61	60a	357/2	357/2	1.5	0	0	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
61	60	61	60a	179	179	0.0	1/8	1/8	6/8	2	1	{		b	i										{		1	1				
61	60	61	60a	180	180	3.0	3/8	3/8	6/8	2	1	ii%43		b	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
62	61	62	61a	183	183	1.0	3/8	3/8	6/8	2	1	V(#94)		b	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
62	61	62	61a	184	184	0.5	5/8	5/8	6/8	2	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
63	62	63	62a	369/2	369/2	0.5	0	0	6/8	2	1	i|IAC}		b	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
63	62	63	62a	185	185	0.5	1/8	1/8	6/8	2	1	i6{		b	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
63	62	63	62a	371/2	371/2	0.5	1/4	1/4	6/8	2	1	i6(#7)		b	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
63	62	63	62a	186	186	0.5	3/8	3/8	6/8	2	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
63	62	63	62a	373/2	373/2	0.5	1/2	1/2	6/8	2	1	i64		b	i		i64		i		64					m	1	1	1, 0, -3		0	1
63	62	63	62a	187	187	0.5	5/8	5/8	6/8	2	1	i64(^2)		b	i		i64(^2)		i		64	^2				m	1	1	1, 0, 2		0	1
64	63	64	63a	375/2	375/2	0.5	0	0	6/8	2	1	i64		b	i		i64		i		64					m	1	1	1, 0, -3		0	1
64	63	64	63a	188	188	0.5	1/8	1/8	6/8	2	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
