mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-4	3/4	3/4	0	3	firstMeasure					2
2	2	-4	3/4	3/4	0	3						3
3	3	-4	3/4	3/4	0	3						4
4	4	-4	3/4	3/4	0	3						5
5	5	-4	3/4	3/4	0	3						6
6	6	-4	3/4	3/4	0	3						7
7	7	-4	3/4	3/4	0	3						8
8	8	-4	3/4	3/4	0	3						9
9	9	-4	3/4	3/4	0	2						10
10	10	-4	3/4	3/4	0	2						11
11	11	-4	3/4	3/4	0	2						12
12	12	-4	3/4	3/4	0	2						13
13	13	-4	3/4	3/4	0	3						14
14	14	-4	3/4	3/4	0	3						15
15	15	-4	3/4	3/4	0	3						16
16	16	-4	3/4	3/4	0	3						17
17	17	-4	3/4	3/4	0	3						18
18	18	-4	3/4	3/4	0	3						19
19	19	-4	3/4	3/4	0	3						20
20	20	-4	3/4	3/4	0	3						21
21	21	-4	3/4	3/4	0	3						22
22	22	-4	3/4	3/4	0	3						23
23	23	-4	3/4	3/4	0	3						24
24	24	-4	3/4	3/4	0	3						25
25	25	-4	3/4	3/4	0	2						26
26	26	-4	3/4	3/4	0	2						27
27	27	-4	3/4	3/4	0	2						28
28	28	-4	3/4	3/4	0	2						29
29	29	-4	3/4	3/4	0	3						30
30	30	-4	3/4	3/4	0	3						31
31	31	-4	3/4	3/4	0	3						32
32	32	-4	3/4	3/4	0	3						33
33	33	-4	3/4	3/4	0	3						34
34	34	-4	3/4	3/4	0	3						35
35	35	-4	3/4	3/4	0	3						36
36	36	-4	3/4	3/4	0	2						37
37	37	-4	3/4	3/4	0	2						38
38	38	-4	3/4	3/4	0	2						39
39	39	-4	3/4	3/4	0	2						40
40	40	-4	3/4	3/4	0	2						41
41	41	-4	3/4	3/4	0	2						42
42	42	-4	3/4	3/4	0	3						43
43	43	-4	3/4	3/4	0	2						44
44	44	-4	3/4	3/4	0	3						45
45	45	-4	3/4	3/4	0	2						46
46	46	-4	3/4	3/4	0	2						47
47	47	-4	3/4	3/4	0	2						48
48	48	-4	3/4	3/4	0	2						49
49	49	-4	3/4	3/4	0	2						50
50	50	-4	3/4	3/4	0	3						51
51	51	-4	3/4	3/4	0	2						52
52	52	-4	3/4	3/4	0	3						53
53	53	-4	3/4	3/4	0	2						54
54	54	-4	3/4	3/4	0	2						55
55	55	-4	3/4	3/4	0	2						56
56	56	-4	3/4	3/4	0	3						57
57	57	-4	3/4	3/4	0	3						58
58	58	-4	3/4	3/4	0	3						59
59	59	-4	3/4	3/4	0	3						60
60	60	-4	3/4	3/4	0	3						61
61	61	-4	3/4	3/4	0	3						62
62	62	-4	3/4	3/4	0	3						63
63	63	-4	3/4	3/4	0	3						64
64	64	-4	3/4	3/4	0	2						65
65	65	-4	3/4	3/4	0	2						66
66	66	-4	3/4	3/4	0	2						67
67	67	-4	3/4	3/4	0	2						68
68	68	-4	3/4	3/4	0	3						69
69	69	-4	3/4	3/4	0	3						70
70	70	-4	3/4	3/4	0	3						71
71	71	-4	3/4	3/4	0	3						72
72	72	-4	3/4	3/4	0	3						73
73	73	-4	3/4	3/4	0	3						74
74	74	-4	3/4	3/4	0	3						75
75	75	-4	3/4	3/4	0	3						76
76	76	-4	3/4	3/4	0	3						77
77	77	-4	3/4	3/4	0	3						78
78	78	-4	3/4	3/4	0	3						79
79	79	-4	3/4	3/4	0	3						80
80	80	-4	3/4	3/4	0	2						81
81	81	-4	3/4	3/4	0	2						82
82	82	-4	3/4	3/4	0	2						83
83	83	-4	3/4	3/4	0	2						84
84	84	-4	3/4	3/4	0	2						85
85	85	-4	3/4	3/4	0	2						86
86	86	-4	3/4	3/4	0	2						87
87	87	-4	3/4	3/4	0	2						88
88	88	4	3/4	3/4	0	3						89
89	89	4	3/4	3/4	0	3						90
90	90	4	3/4	3/4	0	3						91
91	91	4	3/4	3/4	0	3						92
92	92	4	3/4	3/4	0	3						93
93	93	4	3/4	3/4	0	3						94
94	94	4	3/4	3/4	0	4						95
95	95	4	3/4	3/4	0	4						96
96	96	4	3/4	3/4	0	3						97
97	97	4	3/4	3/4	0	3						98
98	98	4	3/4	3/4	0	3						99
99	99	4	3/4	3/4	0	3						100
100	100	4	3/4	3/4	0	3						101
101	101	4	3/4	3/4	0	3						102
102	102	4	3/4	3/4	0	3						103
103	103	4	3/4	3/4	0	2						104
104	104	4	3/4	3/4	0	2						105
105	105	4	3/4	3/4	0	3						106
106	106	4	3/4	3/4	0	2						107
107	107	4	3/4	3/4	0	2						108
108	108	4	3/4	3/4	0	2						109
109	109	4	3/4	3/4	0	2						110
110	110	4	3/4	3/4	0	2						111
111	111	4	3/4	3/4	0	2						112
112	112	4	3/4	3/4	0	2						113
113	113	4	3/4	3/4	0	3						114
114	114	4	3/4	3/4	0	2						115
115	115	4	3/4	3/4	0	2						116
116	116	4	3/4	3/4	0	2						117
117	117	4	3/4	3/4	0	2						118
118	118	4	3/4	3/4	0	2						119
119	119	4	3/4	3/4	0	2						120
120	120	4	3/4	3/4	0	3						121
121	121	4	3/4	3/4	0	3						122
122	122	4	3/4	3/4	0	3						123
123	123	4	3/4	3/4	0	3						124
124	124	4	3/4	3/4	0	3						125
125	125	4	3/4	3/4	0	3						126
126	126	4	3/4	3/4	0	4						127
127	127	4	3/4	3/4	0	4						128
128	128	4	3/4	3/4	0	3						129
129	129	4	3/4	3/4	0	3						130
130	130	4	3/4	3/4	0	3						131
131	131	4	3/4	3/4	0	3						132
132	132	4	3/4	3/4	0	3						133
133	133	4	3/4	3/4	0	3						134
134	134	4	3/4	3/4	0	3						135
135	135	4	3/4	3/4	0	3						136
136	136	4	3/4	3/4	0	3						137
137	137	4	3/4	3/4	0	3						138
138	138	4	3/4	3/4	0	3						139
139	139	4	3/4	3/4	0	3						140
140	140	4	3/4	3/4	0	3						141
141	141	4	3/4	3/4	0	3						142
142	142	4	3/4	3/4	0	3						143
143	143	4	3/4	3/4	0	3						144
144	144	4	3/4	3/4	0	3						145
145	145	4	3/4	3/4	0	2						146
146	146	4	3/4	3/4	0	2						147
147	147	4	3/4	3/4	0	2						148
148	148	4	3/4	3/4	0	2			double			149
149	149	-4	3/4	3/4	0	4						150
150	150	-4	3/4	3/4	0	4						151
151	151	-4	3/4	3/4	0	2						152
152	152	-4	3/4	3/4	0	2						153
153	153	-4	3/4	3/4	0	4						154
154	154	-4	3/4	3/4	0	4						155
155	155	-4	3/4	3/4	0	2						156
156	156	-4	3/4	3/4	0	2						157
157	157	-4	3/4	3/4	0	4						158
158	158	-4	3/4	3/4	0	4						159
159	159	-4	3/4	3/4	0	2						160
160	160	-4	3/4	3/4	0	2						161
161	161	-4	3/4	3/4	0	4						162
162	162	-4	3/4	3/4	0	4						163
163	163	-4	3/4	3/4	0	2						164
164	164	-4	3/4	3/4	0	2						165
165	165	-4	3/4	3/4	0	2						166
166	166	-4	3/4	3/4	0	2						167
167	167	-4	3/4	3/4	0	2						168
168	168	-4	3/4	3/4	0	2						169
169	169	-4	3/4	3/4	0	2						170
170	170	-4	3/4	3/4	0	2						171
171	171	-4	3/4	3/4	0	2						172
172	172	-4	3/4	3/4	0	2						173
173	173	-4	3/4	3/4	0	2						174
174	174	-4	3/4	3/4	0	2						175
175	175	-4	3/4	3/4	0	2						176
176	176	-4	3/4	3/4	0	2	lastMeasure		end			-1
